SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
QA,,684930271,11,,,What is the minimum value of the expression |x-2| + |x-5| + |x-9|?,6,7,8,9,A,B,C,D,B,MCQ,Algebra,Modulus (Absolute Values),Easy,Finding the minimum value of a sum of absolute linear expressions using the median property.,"sum of absolute values, minimization, median property",FALSE,MockSet3_QA_Clean,,"The expression f(x) = |x-a_1| + |x-a_2| + ... + |x-a_n| is minimized when x is the median of the set {a_1, a_2, ..., a_n}.
Here, the expression is |x-2| + |x-5| + |x-9|. The set of numbers is {2, 5, 9}.
The median of {2, 5, 9} is 5.
The minimum value is obtained by substituting x = 5 into the expression:
|5-2| + |5-5| + |5-9| = |3| + |0| + |-4| = 3 + 0 + 4 = 7."
QA,,795041382,12,,,"The incomes of A and B are in the ratio 5:7 and their expenditures are in the ratio 3:4. If A saves Rs. 8000 and B saves Rs. 12000, what is the income of A in Rs.?",,,,,,,,,20000,TITA,Arithmetic,"Ratio, Proportion & Variation",Hard,"Solving a system of linear equations derived from income, expenditure, and savings ratios.","income, expenditure, savings, system of linear equations",TRUE,MockSet3_QA_Clean,,"Let the incomes of A and B be 5x and 7x respectively.
Let the expenditures of A and B be 3y and 4y respectively.
Savings = Income - Expenditure.
For A: 5x - 3y = 8000 (Equation 1)
For B: 7x - 4y = 12000 (Equation 2)
To solve this system, multiply Eq 1 by 4 and Eq 2 by 3 to eliminate y:
4 * (5x - 3y) = 4 * 8000 => 20x - 12y = 32000
3 * (7x - 4y) = 3 * 12000 => 21x - 12y = 36000
Subtract the new first equation from the new second equation:
(21x - 12y) - (20x - 12y) = 36000 - 32000
x = 4000.
The income of A is 5x = 5 * 4000 = Rs. 20000."
QA,,806152493,13,,,"In a batch of 120 students, 70% passed in subject X, 60% passed in subject Y, and 10% failed in both subjects. How many students passed in exactly one of the two subjects?",48,54,60,72,A,B,C,D,C,MCQ,Modern Maths,Set Theory & Venn Diagrams,Hard,Using set theory and Venn diagrams to find the number of elements in exactly one set.,"percentage based sets, passed/failed, exactly one subject, union intersection",FALSE,MockSet3_QA_Clean,,"Total students = 120.
Percentage of students who failed in both subjects = 10%.
This means the percentage of students who passed in at least one subject (X or Y) is 100% - 10% = 90%. This is P(X U Y).
Given: P(X) = 70%, P(Y) = 60%.
We know that P(X U Y) = P(X) + P(Y) - P(X ∩ Y).
90% = 70% + 60% - P(X ∩ Y)
90% = 130% - P(X ∩ Y)
P(X ∩ Y) = 130% - 90% = 40%. (This is the percentage who passed in both).
The percentage of students who passed in exactly one subject is P(Passed only X) + P(Passed only Y).
This is also equal to P(X U Y) - P(X ∩ Y).
Percentage = 90% - 40% = 50%.
Number of students who passed in exactly one subject = 50% of 120 = 0.5 * 120 = 60."
QA,,917263504,14,,,A cylinder of radius 7 cm and height 20 cm has a cone of the same radius and slant height 15 cm placed on top of it (base of cone coincides with top of cylinder). What is the total surface area of the combined solid in cm^2? (Use pi = 22/7),1364,1408,1452,1496,A,B,C,D,A,MCQ,Geometry,"Mensuration - 3D (Volume & Surface Area: Cylinders, Cones, Spheres, Prisms, Pyramids, Frustum)",Hard,Calculating the total surface area of a combined solid (cylinder and cone).,"combined solid, cylinder, cone, total surface area calculation",FALSE,MockSet3_QA_Clean,,"The total surface area of the combined solid consists of three parts:
1.  The area of the circular base of the cylinder.
2.  The curved surface area (CSA) of the cylinder.
3.  The curved surface area (CSA) of the cone on top.
Given: radius r = 7 cm, cylinder height h_cy = 20 cm, cone slant height l_co = 15 cm.
1.  Area of base of cylinder = π * r^2 = (22/7) * 7^2 = 22 * 7 = 154 cm^2.
2.  CSA of cylinder = 2 * π * r * h_cy = 2 * (22/7) * 7 * 20 = 44 * 20 = 880 cm^2.
3.  CSA of cone = π * r * l_co = (22/7) * 7 * 15 = 22 * 15 = 330 cm^2.
Total Surface Area = 154 + 880 + 330 = 1364 cm^2."
QA,,128374615,15,,,Find the smallest natural number N such that N has exactly 15 factors and N^2 has exactly 45 factors.,,,,,,,,,144,TITA,Number System,Number of Factors & Sum of Factors,Hard,Using the number of factors formula to find the smallest number satisfying given conditions.,"number of factors formula, conditions on exponents, N and N^2 factors",TRUE,MockSet3_QA_Clean,,"Let the prime factorization of N be p1^a1 * p2^a2 * ...
The number of factors of N is d(N) = (a1+1)(a2+1)...
Given d(N) = 15. The ways to factor 15 are 15 or 5 * 3.
Case 1: d(N) = 15. This implies N = p^(15-1) = p^14 for some prime p.
Then N^2 = (p^14)^2 = p^28. The number of factors of N^2 would be d(N^2) = 28+1 = 29. This does not match the given 45.
Case 2: d(N) = 5 * 3. This implies N = p1^(5-1) * p2^(3-1) = p1^4 * p2^2 for distinct primes p1, p2.
Then N^2 = (p1^4 * p2^2)^2 = p1^8 * p2^4. The number of factors of N^2 would be d(N^2) = (8+1)(4+1) = 9 * 5 = 45. This matches the condition.
So, N must be of the form p1^4 * p2^2.
To find the smallest such natural number N, we should assign the smallest prime (2) to the larger exponent and the next smallest prime (3) to the smaller exponent.
N = 2^4 * 3^2 = 16 * 9 = 144."
QA,,239485726,16,,,A committee of 5 members is to be formed from 6 men and 4 women. What is the probability that the committee consists of at least 3 men?,13/21,31/42,"""5/7""",17/21,A,B,C,D,B,MCQ,Modern Maths,Probability,Hard,Calculating probability using combinations for a committee formation problem with an 'at least' condition.,"committee formation, combinations, at least condition, probability calculation",FALSE,MockSet3_QA_Clean,,"Total people = 6 men + 4 women = 10. A committee of 5 is to be formed.
Total number of ways to form the committee = C(10, 5) = (10*9*8*7*6) / (5*4*3*2*1) = 252.
""At least 3 men"" means the committee can have (3 men, 2 women), (4 men, 1 woman), or (5 men, 0 women).
Case 1: 3 men and 2 women. Ways = C(6,3) * C(4,2) = 20 * 6 = 120.
Case 2: 4 men and 1 woman. Ways = C(6,4) * C(4,1) = 15 * 4 = 60.
Case 3: 5 men and 0 women. Ways = C(6,5) * C(4,0) = 6 * 1 = 6.
Total number of favorable ways = 120 + 60 + 6 = 186.
Probability = Favorable ways / Total ways = 186 / 252.
Simplify the fraction by dividing numerator and denominator by their GCD (which is 6):
186 / 6 = 31.
252 / 6 = 42.
Probability = 31/42."
QA,,340596837,17,,,"The sides of a triangle are x-1, 2x-3, and 3x-7. For how many distinct integer values of x, where 2.5 < x < 5, can a valid non-degenerate triangle be formed?",1,2,3,0,A,B,C,D,B,MCQ,Geometry,"Triangles (Properties, Congruence, Similarity)",Medium,Applying the triangle inequality theorem to find the number of possible integer values for a variable side.,"triangle inequality, integer solutions, constrained range",FALSE,MockSet3_QA_Clean,,"For a triangle with sides a, b, c, the triangle inequality theorem states a+b > c, a+c > b, and b+c > a. All sides must also be positive.
The sides are (x-1), (2x-3), and (3x-7).
1. Positive side lengths: The most restrictive condition is 3x-7 > 0, which means x > 7/3 ≈ 2.33.
2. Triangle inequalities:
   - (x-1) + (2x-3) > (3x-7) => 3x-4 > 3x-7 => -4 > -7. This is always true.
   - (x-1) + (3x-7) > (2x-3) => 4x-8 > 2x-3 => 2x > 5 => x > 2.5.
   - (2x-3) + (3x-7) > (x-1) => 5x-10 > x-1 => 4x > 9 => x > 2.25.
The combined condition is x > 2.5.
The question provides the range 2.5 < x < 5. The integer values for x in this range are 3 and 4.
- For x=3: The sides are (3-1), (2*3-3), (3*3-7) => 2, 3, 2. This forms a valid triangle (2+2 > 3).
- For x=4: The sides are (4-1), (2*4-3), (3*4-7) => 3, 5, 5. This forms a valid triangle (3+5 > 5).
There are 2 distinct integer values of x."
QA,,451607948,18,,,"If a, b, c are three positive integers such that a, b, c are in continued proportion (i.e., a/b = b/c), a + b + c = 39, and b = 10. If a < c, find the value of c.",,,,,,,,,25,TITA,Algebra,Quadratic Equations,Hard,Using the property of continued proportion (geometric mean) to solve for unknown integers.,"continued proportion, sum and product of roots application, system of equations with conditions",TRUE,MockSet3_QA_Clean,,"Given that a, b, c are in continued proportion, we have a/b = b/c, which implies b^2 = ac.
Given b = 10, so 10^2 = 100 = ac.
Also given a + b + c = 39. Substituting b=10:
a + 10 + c = 39 => a + c = 29.
We need to find two numbers whose sum is 29 and product is 100. These are the roots of the quadratic equation t^2 - 29t + 100 = 0.
Factoring the quadratic: (t-4)(t-25) = 0.
The two numbers are 4 and 25. So {a, c} = {4, 25}.
The condition a < c is given, so a = 4 and c = 25.
The value of c is 25."
QA,,562718059,19,,,"A trader buys 'a' articles for Rs. 80 and sells 'b' articles for Rs. 90. If he makes a profit of 25% and a > b by 1, find the value of 'a'.",8,10,12,14,A,B,C,D,B,MCQ,Arithmetic,"Profit, Loss & Discount",Hard,"Setting up and solving equations based on cost, selling price, and profit percentage for articles.","cost per article, selling price per article, profit percentage, algebraic setup",FALSE,MockSet3_QA_Clean,,"Cost price (CP) of one article = Rs. 80 / a.
Selling price (SP) of one article = Rs. 90 / b.
Profit is 25%, so SP = 1.25 * CP = (5/4) * CP.
90/b = (5/4) * (80/a)
90/b = 400 / (4a)
90/b = 100/a
90a = 100b
9a = 10b.
Given that a > b by 1, so a = b + 1.
Substitute this into the equation:
9(b+1) = 10b
9b + 9 = 10b
b = 9.
Then a = b + 1 = 9 + 1 = 10."
QA,,673829160,20,,,The 4th term of a Geometric Progression is 24 and the 7th term is 192. What is the first term of the GP?,3,4,6,8,A,B,C,D,A,MCQ,Algebra,"Sequences & Series (AP, GP, HP, Special Series)",Easy,Finding the first term of a Geometric Progression given two other terms.,"geometric progression, finding first term from two given terms",FALSE,MockSet3_QA_Clean,,"Let the first term of the GP be 'a' and the common ratio be 'r'.
The nth term is given by T_n = ar^(n-1).
Given T4 = ar^3 = 24. (Equation 1)
Given T7 = ar^6 = 192. (Equation 2)
Divide Equation 2 by Equation 1:
(ar^6) / (ar^3) = 192 / 24
r^(6-3) = 8
r^3 = 8
r = 2.
Substitute r = 2 into Equation 1:
a * (2^3) = 24
a * 8 = 24
a = 3.
The first term of the GP is 3."
QA,,784930271,21,,,A five-digit number 7x3y4 is divisible by 72. Find the smallest possible value of (2x + y).,,,,,,,,,4,TITA,Number System,Divisibility Rules,Hard,Applying combined divisibility rules (of 8 and 9 for 72) to find missing digits in a number.,"combined divisibility (8 and 9), missing digits, finding smallest value of expression",TRUE,MockSet3_QA_Clean,,"A number is divisible by 72 if it is divisible by both 8 and 9.
**Divisibility by 8:** The last three digits, 3y4, must be divisible by 8.
Testing values for y: 304/8=38 (y=0 works), 344/8=43 (y=4 works), 384/8=48 (y=8 works).
So, possible values for y are 0, 4, 8.
**Divisibility by 9:** The sum of digits, 7+x+3+y+4 = 14+x+y, must be divisible by 9.
We test each possible value of y:
- **Case 1: y = 0.**
  The sum is 14+x. For this to be divisible by 9, 14+x = 18, so x = 4.
  The value of (2x + y) is 2(4) + 0 = 8.
- **Case 2: y = 4.**
  The sum is 14+x+4 = 18+x. For this to be divisible by 9, 18+x can be 18 (so x=0) or 27 (so x=9).
  If x=0, the value of (2x + y) is 2(0) + 4 = 4.
  If x=9, the value of (2x + y) is 2(9) + 4 = 22.
- **Case 3: y = 8.**
  The sum is 14+x+8 = 22+x. For this to be divisible by 9, 22+x = 27, so x = 5.
  The value of (2x + y) is 2(5) + 8 = 18.
The possible values for (2x + y) are 8, 4, 22, and 18. The smallest value is 4."
QA,,895041382,22,,,"A function f(x) is defined such that f(x+2) = f(x) + f(x+1) for all x >= 1. If f(1) = 1 and f(2) = 3, what is the value of f(5)?",11,13,17,21,A,B,C,D,A,MCQ,Algebra,"Functions (Domain, Range, Types, Graphs, Inverse)",Medium,Calculating terms of a sequence defined by a linear recurrence relation (Fibonacci-like).,"recursive function, iterative calculation, Fibonacci-like sequence",FALSE,MockSet3_QA_Clean,,"The function is defined by the recurrence relation f(x+2) = f(x) + f(x+1).
Given f(1) = 1 and f(2) = 3.
We can calculate the next terms step-by-step:
For x=1: f(3) = f(1) + f(2) = 1 + 3 = 4.
For x=2: f(4) = f(2) + f(3) = 3 + 4 = 7.
For x=3: f(5) = f(3) + f(4) = 4 + 7 = 11.
The value of f(5) is 11."
