SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
Quantitative Ability,40,882345111,11,,,"Pipe P1 can fill a tank in 20 hours, Pipe P2 can fill it in 30 hours, and an outlet Pipe P3 can empty the full tank in 15 hours. Initially, P1 and P2 are opened. After 5 hours, P1's flow rate is halved and P3 is also opened. In how many more hours will the tank be completely emptied from this point? (Provide time as a positive integer, understanding it is emptying).",,,,,,,,,50,TITA,Arithmetic,Pipes & Cisterns,Hard,"Calculating net work rate with multiple pipes (inlet and outlet), and handling changes in flow rates over different time periods.","Multiple Pipes, Inlet/Outlet, Changing Flow Rates, Combined Work",TRUE,MockSet_CAT_QA_001,Analysis,"Let the capacity of the tank be the LCM of (20, 30, 15) = 60 units.
Rate of P1 = +60/20 = +3 units/hr.
Rate of P2 = +60/30 = +2 units/hr.
Rate of P3 (outlet) = -60/15 = -4 units/hr.
For the first 5 hours, only P1 and P2 are open.
Combined rate (P1+P2) = 3 + 2 = 5 units/hr.
Units filled in the first 5 hours = 5 units/hr × 5 hours = 25 units.
After 5 hours, the situation changes:
P1's flow rate is halved. New rate of P1 = 3 / 2 = 1.5 units/hr.
P2's rate is unchanged = 2 units/hr.
P3 is opened, rate = -4 units/hr.
New combined rate = (New P1) + P2 + P3 = 1.5 + 2 - 4 = 3.5 - 4 = -0.5 units/hr.
The negative sign indicates that the tank is now emptying.
The amount of water to be emptied is the 25 units that were filled.
Time to empty = Amount to empty / Net emptying rate = 25 / 0.5 = 50 hours.
The answer is 50."
Quantitative Ability,40,882345112,12,,,"If log₂(log₃(log₄(x))) = 0, find x.",16,64,256,512,A,B,C,D,B,MCQ,Algebra,Logarithms,Easy,Solving nested logarithmic equations by applying the fundamental definition of a logarithm (log_b(a) = c <=> b^c = a) iteratively.,"Nested Logarithms, Definition of Logarithm",FALSE,MockSet_CAT_QA_001,Comprehension,"We are given the equation: log₂(log₃(log₄(x))) = 0.
Step 1: Apply the definition of logarithm, b^c = a, to the outermost log.
Here, base b=2 and result c=0. The argument 'a' is log₃(log₄(x)).
So, log₃(log₄(x)) = 2⁰ = 1.
Step 2: Apply the definition again to the new equation.
Here, base b=3 and result c=1. The argument 'a' is log₄(x).
So, log₄(x) = 3¹ = 3.
Step 3: Apply the definition one last time.
Here, base b=4 and result c=3. The argument is x.
So, x = 4³ = 64.
The correct option is (B)."
Quantitative Ability,40,882345113,13,,,"In a regular polygon, the ratio of an interior angle to its exterior angle is 7:2. How many diagonals does this polygon have?",20,27,35,44,A,B,C,D,B,MCQ,Geometry,Polygons,Easy,"Using the properties of regular polygons, specifically the relationship between interior and exterior angles, to find the number of sides and then calculating the number of diagonals.","Regular Polygon, Interior Angle, Exterior Angle, Number of Diagonals",FALSE,MockSet_CAT_QA_001,Comprehension,"Let the number of sides of the regular polygon be n.
Interior Angle (I) = (n-2) × 180 / n
Exterior Angle (E) = 360 / n
Also, a key property is that I + E = 180°.
Given the ratio I/E = 7/2, we can write I = 7k and E = 2k for some constant k.
Substitute into the property: 7k + 2k = 180° => 9k = 180° => k = 20°.
So, the exterior angle E = 2k = 2 × 20° = 40°.
Using the formula for the exterior angle, E = 360/n:
40 = 360/n
n = 360 / 40 = 9.
The polygon has 9 sides (it is a nonagon).
Number of diagonals in a polygon with n sides is given by the formula: D = n(n-3)/2.
For n=9, D = 9(9-3)/2 = 9(6)/2 = 54/2 = 27.
The polygon has 27 diagonals.
The correct option is (B)."
Quantitative Ability,40,882345114,14,,,"Find the sum of all 3-digit numbers which leave a remainder of 2 when divided by 5, a remainder of 3 when divided by 7, and a remainder of 4 when divided by 9.",,,,,,,,,1416,TITA,Number System,Remainders,Hard,"Solving a system of linear congruences (Chinese Remainder Theorem) to find a general form of the numbers, then finding all numbers in a specific range (3-digit) and calculating their sum.","System of Congruences, Chinese Remainder Theorem, Sum of Numbers in Range, Number Properties",TRUE,MockSet_CAT_QA_001,Analysis,"Let N be the number. We have the following congruences:
1. N ≡ 2 (mod 5)
2. N ≡ 3 (mod 7)
3. N ≡ 4 (mod 9)
From (1), N = 5k + 2 for some integer k.
Substitute into (2): 5k + 2 ≡ 3 (mod 7) => 5k ≡ 1 (mod 7).
To solve for k, we can multiply by 3 (the modular inverse of 5 mod 7, since 5*3=15≡1): 15k ≡ 3 (mod 7) => k ≡ 3 (mod 7).
So k can be written as k = 7j + 3 for some integer j.
Substitute this back into the expression for N: N = 5(7j + 3) + 2 = 35j + 15 + 2 = 35j + 17.
Now use the third congruence: 35j + 17 ≡ 4 (mod 9).
Reduce coefficients mod 9: (36j - j) + (18 - 1) ≡ 4 (mod 9) => -j - 1 ≡ 4 (mod 9).
-j ≡ 5 (mod 9) => j ≡ -5 ≡ 4 (mod 9).
So j can be written as j = 9m + 4 for some integer m.
Substitute this back into the expression for N: N = 35(9m + 4) + 17 = 315m + 140 + 17 = 315m + 157.
We need 3-digit numbers, so 100 ≤ N ≤ 999.
For m=0, N = 157 (which is a 3-digit number).
For m=1, N = 315(1) + 157 = 472.
For m=2, N = 315(2) + 157 = 630 + 157 = 787.
For m=3, N = 315(3) + 157 = 945 + 157 = 1102 (which is a 4-digit number).
So, the required 3-digit numbers are 157, 472, and 787.
Sum = 157 + 472 + 787 = 1416."
Quantitative Ability,40,882345115,15,,,"A works twice as fast as B, and B works one-third as fast as C. They work in a repeating cycle: A works alone for the first hour, B works alone for the second hour, C works alone for the third hour, then A and B work together for the fourth hour, B and C work together for the fifth hour, and C and A work together for the sixth hour. If the total work is completed in exactly two such 6-hour cycles, how many hours would C take to complete the work alone?",12,24,30,36,A,B,C,D,A,MCQ,Arithmetic,Time & Work,Hard,Calculating total work based on efficiency ratios and a complex work cycle involving individual and combined efforts.,"Efficiency Ratios, Work Cycle, Multiple Worker Types",FALSE,MockSet_CAT_QA_001,Analysis,"First, establish the efficiency ratios. Let the efficiency of B be R_B.
Given: R_A = 2 × R_B and R_B = (1/3) × R_C.
Let's choose a convenient value for R_B. Let R_B = 3 units/hr.
Then, R_A = 2 × 3 = 6 units/hr.
And 3 = (1/3) × R_C => R_C = 9 units/hr.
Efficiencies: A=6, B=3, C=9.
Now, calculate the work done in one 6-hour cycle:
- Hour 1 (A alone): 6 units
- Hour 2 (B alone): 3 units
- Hour 3 (C alone): 9 units
- Hour 4 (A+B): 6+3 = 9 units
- Hour 5 (B+C): 3+9 = 12 units
- Hour 6 (C+A): 9+6 = 15 units
Total work done in 1 cycle = 6 + 3 + 9 + 9 + 12 + 15 = 54 units.
The total work is completed in 2 such cycles.
Total Work = 2 × 54 = 108 units.
Now, find the time C would take to complete this work alone.
Time for C = Total Work / Efficiency of C = 108 / 9 = 12 hours.
The correct option is (A)."
Quantitative Ability,40,882345116,16,,,"The average monthly expenditure of a family for the first four months of a year was Rs. 2750. For the next three months, it was Rs. 2900, and for the last five months, it was Rs. 3120. If the total savings during the year were Rs. 5460, what was the average monthly income of the family (approximate to nearest Rs.)?",Rs. 3397,Rs. 3350,Rs. 3425,Rs. 3500,A,B,C,D,A,MCQ,Arithmetic,Averages,Medium,"Calculating total annual expenditure from monthly averages, finding total annual income by adding savings, and then calculating the average monthly income.","Average Calculation, Income, Expenditure, Savings",FALSE,MockSet_CAT_QA_001,Application,"First, calculate the total annual expenditure.
Expenditure for first 4 months = 4 × 2750 = Rs. 11000.
Expenditure for next 3 months = 3 × 2900 = Rs. 8700.
Expenditure for last 5 months = 5 × 3120 = Rs. 15600.
Total annual expenditure = 11000 + 8700 + 15600 = Rs. 35300.
Total annual savings = Rs. 5460.
We know that Income = Expenditure + Savings.
Total annual income = 35300 + 5460 = Rs. 40760.
To find the average monthly income, divide the total annual income by 12.
Average monthly income = Total Annual Income / 12 = 40760 / 12.
40760 / 12 = 20380 / 6 = 10190 / 3 = 3396.66...
Approximated to the nearest Rupee, the average monthly income is Rs. 3397.
The correct option is (A)."
Quantitative Ability,40,882345117,17,,,A five-digit number of the form 5X2Y6 is divisible by 72. Find the minimum possible value of X + Y.,,,,,,,,,5,TITA,Number System,Divisibility Rules,Medium,"Applying combined divisibility rules (for 72, which is 8 and 9) to find possible values of missing digits and then minimizing their sum.","Combined Divisibility, Divisibility by 8, Divisibility by 9, Missing Digits",TRUE,MockSet_CAT_QA_001,Application,"A number divisible by 72 must be divisible by both 8 and 9 (since 8 and 9 are co-prime).
Divisibility by 8: The number formed by the last three digits, 2Y6, must be divisible by 8.
Let's test values for Y: 200 is divisible by 8, so we need 10Y + 6 to be divisible by 8.
- If Y=1, 10(1)+6 = 16. 16 is divisible by 8. So Y=1 is possible.
- If Y=5, 10(5)+6 = 56. 56 is divisible by 8. So Y=5 is possible.
- If Y=9, 10(9)+6 = 96. 96 is divisible by 8. So Y=9 is possible.
Possible values for Y are 1, 5, 9.
Divisibility by 9: The sum of the digits, 5+X+2+Y+6, must be divisible by 9.
Sum = 13 + X + Y.
We test each possible value of Y to find X and then X+Y.
Case 1: Y = 1. The sum is 13 + X + 1 = 14 + X. For this to be divisible by 9, 14+X must be 18 (since X is a single digit). This gives X=4. Here, X+Y = 4+1 = 5.
Case 2: Y = 5. The sum is 13 + X + 5 = 18 + X. For this to be divisible by 9, 18+X can be 18 or 27. This gives X=0 or X=9. Here, X+Y can be 0+5=5 or 9+5=14.
Case 3: Y = 9. The sum is 13 + X + 9 = 22 + X. For this to be divisible by 9, 22+X must be 27. This gives X=5. Here, X+Y = 5+9=14.
The possible values for X+Y are 5 and 14. The minimum possible value is 5."
Quantitative Ability,40,882345118,18,,,"Two persons A and B start simultaneously from points P and Q towards each other. They meet at point M. After meeting, B takes 16 minutes more than A to reach P and Q respectively. If the ratio of speeds of A to B (S_A : S_B) is 5:4, find the total time (in minutes) B took to travel from Q to P.",64,80,100,72,A,B,C,D,B,MCQ,Arithmetic,"Time, Speed & Distance",Hard,"Using the proportionality concept for time taken after meeting, which states that the ratio of speeds is related to the square root of the ratio of times taken after meeting.","Relative Speed, Meeting Point, Time After Meeting Proportionality",FALSE,MockSet_CAT_QA_001,Analysis,"Let the speeds of A and B be S_A and S_B. Let them meet after time t₀.
Distance PM = S_A × t₀. Distance QM = S_B × t₀.
After meeting, A travels QM and B travels PM.
Let t_A' be the time for A to travel QM, so t_A' = QM / S_A = (S_B × t₀) / S_A.
Let t_B' be the time for B to travel PM, so t_B' = PM / S_B = (S_A × t₀) / S_B.
We are given S_A / S_B = 5/4.
We are also given t_B' = t_A' + 16.
A standard result for such problems is (S_A / S_B)² = t_B' / t_A'.
(5/4)² = t_B' / t_A'
25/16 = t_B' / t_A' => t_B' = (25/16)t_A'.
Substitute this into the given time difference equation:
(25/16)t_A' = t_A' + 16
(25/16 - 1)t_A' = 16
(9/16)t_A' = 16 => t_A' = (16 × 16) / 9 = 256/9 minutes.
Then, t_B' = t_A' + 16 = 256/9 + 16 = (256 + 144)/9 = 400/9 minutes.
Another standard result is that the meeting time t₀ = sqrt(t_A' × t_B').
t₀ = sqrt((256/9) × (400/9)) = sqrt((16²/3²) × (20²/3²)) = (16/3) × (20/3) = 320/9 minutes.
The total time for B to travel from Q to P is the time to reach the meeting point M (t₀) plus the time to travel from M to P (t_B').
Total time for B = t₀ + t_B' = 320/9 + 400/9 = 720/9 = 80 minutes.
The correct option is (B)."
Quantitative Ability,40,882345119,19,,,The sum of an infinite arithmetico-geometric progression is 6. The first term of the AP part (which is also the first term of the AGP) is 2. The common ratio of the GP part is 1/2. What is the common difference of the AP part?,,,,,,,,,1,TITA,Algebra,Sequences & Series,Medium,Applying the formula for the sum of an infinite arithmetico-geometric progression (AGP) to find an unknown parameter (common difference).,"Arithmetico-Geometric Progression (AGP), Sum of Infinite Series, Common Difference",TRUE,MockSet_CAT_QA_001,Application,"The formula for the sum of an infinite arithmetico-geometric progression (AGP) is S = a/(1-r) + dr/((1-r)²), where |r| < 1.
Given values:
Sum S = 6
First term a = 2
Common ratio r = 1/2
Common difference d = ?
First, calculate the terms involving r:
1-r = 1 - 1/2 = 1/2.
(1-r)² = (1/2)² = 1/4.
Now, substitute the known values into the formula:
6 = 2 / (1/2) + (d × (1/2)) / (1/4).
6 = (2 × 2) + d × (1/2) × 4.
6 = 4 + d × 2.
6 = 4 + 2d.
2d = 6 - 4.
2d = 2.
d = 1.
The common difference of the AP part is 1."
Quantitative Ability,40,882345120,20,,,"A cone is formed by joining the straight edges of a sector of a circle of radius 15 cm. If the central angle of the sector is 216°, what is the radius of the base of the cone in cm?",6,7.5,9,10,A,B,C,D,C,MCQ,Geometry,Mensuration - 3D,Medium,"Understanding the relationship between a circular sector and the cone formed from it: the sector's radius becomes the cone's slant height, and the sector's arc length becomes the circumference of the cone's base.","Cone from Sector, Arc Length, Circumference, Slant Height",FALSE,MockSet_CAT_QA_001,Application,"When a sector of a circle is folded to form a cone:
1. The radius of the sector becomes the slant height (L) of the cone.
2. The arc length of the sector becomes the circumference of the base of the cone.
Given: Radius of the sector, R_sec = 15 cm. Central angle of the sector, θ_sec = 216°.
From (1), the slant height of the cone L = 15 cm.
From (2), we first calculate the arc length of the sector:
Arc Length = (θ_sec / 360°) × 2πR_sec
Arc Length = (216 / 360) × 2π(15).
Simplify the fraction: 216/360 = (72 × 3) / (72 × 5) = 3/5.
Arc Length = (3/5) × 2π(15) = 3 × 2π × 3 = 18π cm.
This arc length is the circumference of the cone's base. Let the radius of the cone's base be r_cone.
Circumference of cone's base = 2πr_cone.
So, 2πr_cone = 18π.
Divide by 2π: r_cone = 9 cm.
The correct option is (C)."
