SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
Quantitative Aptitude,40,178204956,11,,,"A sum of money amounts to Rs. 17280 in 2 years at a certain rate of compound interest, compounded annually. The same sum amounts to Rs. 20736 in 3 years at the same rate of compound interest. If this sum was invested at simple interest for 2 years at an annual rate that is 2.5 times the original compound interest rate, what would be the simple interest earned?",Rs. 18000,Rs. 15000,Rs. 12000,Rs. 20000,18000,15000,12000,20000,12000,MCQ,Arithmetic,Compound Interest,Medium,"Compound Interest calculation, Simple Interest calculation, Rate comparison","Compound Interest calculation, Simple Interest calculation, Rate comparison",False,MockSet1_QA,Analyzing,"Let P be the principal sum and r be the rate. Amount after 3 years / Amount after 2 years = P(1+r)^3 / P(1+r)^2 = 1+r. So, 1+r = 20736 / 17280 = 1.2. This means r = 0.2 or 20%. Now find P: P(1+0.2)^2 = 17280 => P(1.44) = 17280 => P = 17280 / 1.44 = 12000. So, the principal is Rs. 12000. The new simple interest rate is 2.5 * 20% = 50%. Simple Interest (SI) = (P * r_SI * Time) / 100 = (12000 * 50 * 2) / 100 = Rs. 12000."
Quantitative Aptitude,40,247193087,12,,,"Find the number of integer solutions for the inequality | |x-7| - k | <= 3, where k is the largest negative integer satisfying the condition that the quadratic expression x^2 - 2(k+4)x + (8k+33) is positive for all real values of x.",,,,,,,,,5,TITA,Algebra,Inequalities (Linear & Quadratic),Hard,"Quadratic Inequalities, Discriminant condition for all real x, Modulus, Nested Modulus, Integer Solutions","Quadratic Inequalities, Discriminant condition for all real x, Modulus, Nested Modulus, Integer Solutions",True,MockSet1_QA,Evaluating,"For x^2 - 2(k+4)x + (8k+33) > 0 for all real x, the discriminant D < 0. D = [-2(k+4)]^2 - 4(1)(8k+33) < 0. 4(k+4)^2 - 4(8k+33) < 0. (k^2 + 8k + 16) - (8k + 33) < 0. k^2 - 17 < 0 => k^2 < 17. The integers satisfying this are {-4, -3, -2, -1, 0, 1, 2, 3, 4}. The largest negative integer k is -1. Now solve | |x-7| - (-1) | <= 3. This is | |x-7| + 1 | <= 3. Since |x-7| >= 0, |x-7|+1 > 0. So the outer modulus can be removed: |x-7| + 1 <= 3. |x-7| <= 2. This means -2 <= x-7 <= 2. Adding 7 to all parts gives 5 <= x <= 9. The integer solutions are 5, 6, 7, 8, 9. There are 5 integer solutions."
Quantitative Aptitude,40,316087294,13,,,"The average weight of a group of 20 students is 55 kg. If 5 new students with an average weight of X kg join the group, the average weight of all students becomes 56 kg. What is the value of X?",,,,,,,,,60,TITA,Arithmetic,Averages & Weighted Averages,Easy,"Average calculation, Change in group average","Average calculation, Change in group average",True,MockSet1_QA,Applying,"Initial total weight = 20 students * 55 kg/student = 1100 kg. Total number of students after new students join = 20 + 5 = 25. New total weight = 25 students * 56 kg/student = 1400 kg. The weight of the 5 new students = New total weight - Initial total weight = 1400 - 1100 = 300 kg. The average weight of the 5 new students, X = 300 kg / 5 students = 60 kg."
Quantitative Aptitude,40,485701932,14,,,"In a trapezium PQRS, PQ || RS. PQ = 8 cm, RS = 20 cm. A and B are points on PS and QR respectively such that AB || PQ. If PA:AS = 3:2, find the length of AB in cm.",12.8,13.6,14.4,15.2,12.8,13.6,14.4,15.2,15.2,MCQ,Geometry,"Quadrilaterals & Polygons (Properties, Diagonals)",Hard,"Trapezium, Parallel lines in trapezium, Section formula for parallel line segment","Trapezium, Parallel lines in trapezium, Section formula for parallel line segment",False,MockSet1_QA,Evaluating,"In a trapezium PQRS with parallel sides PQ and RS, a line segment AB parallel to these sides, with A on non-parallel side PS and B on non-parallel side QR, divides the non-parallel sides in the same ratio. If PA:AS = m:n, then the length of AB is given by the formula AB = (m*RS + n*PQ) / (m+n). Given PQ = 8 cm, RS = 20 cm, and PA:AS = 3:2 (so m=3, n=2). AB = (3 * 20 + 2 * 8) / (3 + 2) = (60 + 16) / 5 = 76 / 5 = 15.2 cm."
Quantitative Aptitude,40,554098721,15,,,"Let f(x) = min(2x+7, -x+16, x+10). What is the maximum value of f(x)?",10,11,12,13,10,11,12,13,13,MCQ,Algebra,"Functions (Domain, Range, Types, Graphs, Inverse)",Hard,"Minimax of Functions, Linear Functions, Intersection of lines, Graphical interpretation","Minimax of Functions, Linear Functions, Intersection of lines, Graphical interpretation",False,MockSet1_QA,Evaluating,"The maximum value of the minimum of several functions often occurs at the intersection point of the boundary lines. Let's find the intersection points. 1. 2x+7 = -x+16 => 3x = 9 => x=3. At x=3, y = 2(3)+7 = 13. 2. 2x+7 = x+10 => x = 3. At x=3, y = 3+10 = 13. 3. -x+16 = x+10 => 6 = 2x => x=3. At x=3, y = -3+16 = 13. All three lines intersect at the point (3, 13). The function f(x) is the lower envelope of these three lines. For x < 3, the function is defined by the line with the smallest value, and for x > 3, it's similarly defined. Since the lines 2x+7 and x+10 are increasing and -x+16 is decreasing, the function value increases up to x=3 and decreases afterwards. Thus, the maximum value of f(x) is attained at the common intersection point, which is 13."
Quantitative Aptitude,40,623185094,16,,,"How many 5-digit numbers can be formed using the digits {0, 1, 2, 3, 4, 5} without repetition, such that the number formed is divisible by 5, and the digit at the ten thousands place is smaller than the digit at the thousands place?",60,72,84,96,60,72,84,96,96,MCQ,Modern Maths,Permutations & Combinations,Hard,"Number formation, Divisibility rules, Constraints on digits, Case work","Number formation, Divisibility rules, Constraints on digits, Case work",False,MockSet1_QA,Evaluating,"Let the 5-digit number be d4d3d2d1d0. Conditions: d4!=0, d4<d3, d0 is 0 or 5. Case 1: d0 = 0. Digits for d4,d3,d2,d1 are from {1,2,3,4,5}. For d4<d3, we choose 2 digits from 5, which is 5C2 = 10 ways. The smaller is d4, larger is d3 (1 way). For d2,d1, we arrange the remaining 3 digits in 2 places: 3P2 = 6 ways. Total for Case 1 = 10 * 6 = 60. Case 2: d0 = 5. Digits for d4,d3,d2,d1 are from {0,1,2,3,4}. d4!=0. d4<d3. Sub-case 2.1: Choose d4, d3 from {1,2,3,4}. Number of ways to choose 2 digits is 4C2=6. The smaller is d4, larger d3. Remaining digits for d2, d1 are 3 (including 0). Ways to arrange: 3P2 = 6. Total = 6*6=36. Total numbers = Case 1 + Case 2 = 60 + 36 = 96. (A more detailed breakdown for Case 2: if d4=1, d3 can be 2,3,4 (3 choices). Remaining 3 digits for d2,d1: 3P2=6 ways. Total = 3*6=18. If d4=2, d3 can be 3,4 (2 choices). 3P2=6 ways. Total=2*6=12. If d4=3, d3 can be 4 (1 choice). 3P2=6 ways. Total=1*6=6. If d4=4, no d3. Total for d0=5 is 18+12+6 = 36. Grand Total = 60+36 = 96)."
Quantitative Aptitude,40,792048615,17,,,"The monthly incomes of A and B are in the ratio 4:5 and their monthly expenditures are in the ratio 3:4. If A saves Rs. 14000 per month and B saves Rs. 16000 per month, what is the monthly income of B?",Rs. 30000,Rs. 35000,Rs. 40000,Rs. 45000,30000,35000,40000,45000,40000,MCQ,Arithmetic,"Ratio, Proportion & Variation",Easy,"Income, Expenditure, Savings, System of linear equations","Income, Expenditure, Savings, System of linear equations",False,MockSet1_QA,Applying,Let incomes of A and B be 4x and 5x. Let expenditures be 3y and 4y. Savings = Income - Expenditure. For A: 4x - 3y = 14000. For B: 5x - 4y = 16000. Multiply first equation by 4 and second by 3 to eliminate y. 16x - 12y = 56000. 15x - 12y = 48000. Subtracting the second new equation from the first: (16x - 12y) - (15x - 12y) = 56000 - 48000. x = 8000. Income of B = 5x = 5 * 8000 = Rs. 40000.
Quantitative Aptitude,40,861937082,18,,,"N is the smallest positive integer which leaves a remainder of 3 when divided by 7, a remainder of 5 when divided by 9, and a remainder of 7 when divided by 11. Find the sum of the digits of N.",15,16,17,23,15,16,17,23,23,MCQ,Number System,Remainders (incl. Remainder Theorem),Hard,"Remainders, Chinese Remainder Theorem concept, LCM","Remainders, Chinese Remainder Theorem concept, LCM",False,MockSet1_QA,Evaluating,"The conditions are: N = 7k1 + 3, N = 9k2 + 5, N = 11k3 + 7. Notice that 7-3=4, 9-5=4, 11-7=4. This means N is 4 less than a multiple of 7, 9, and 11. So, N+4 is a common multiple of 7, 9, and 11. We need the smallest such positive N, so N+4 must be the Least Common Multiple (LCM) of 7, 9, and 11. Since 7, 9, 11 are pairwise coprime, LCM(7, 9, 11) = 7 * 9 * 11 = 693. So, N+4 = 693. N = 693 - 4 = 689. The sum of the digits of N is 6 + 8 + 9 = 23."
Quantitative Aptitude,40,930471265,19,,,"Two parallel lines L1 and L2 are intersected by a transversal T. If an interior angle on one side of the transversal is (2x + 30)° and the alternate interior angle to it is (3x - 10)°, what is the value of x?",20,30,40,50,20,30,40,50,40,MCQ,Geometry,Lines & Angles,Easy,"Parallel Lines, Transversal, Alternate Interior Angles property","Parallel Lines, Transversal, Alternate Interior Angles property",False,MockSet1_QA,Applying,"An interior angle on one side of the transversal is given, and the alternate interior angle to it is also given. However, the problem likely meant one interior angle and ITS alternate interior angle. Alternate interior angles are equal when two parallel lines are intersected by a transversal. Therefore, we set the expressions equal: 2x + 30 = 3x - 10. Solving for x: 30 + 10 = 3x - 2x. x = 40."
Quantitative Aptitude,40,100385791,20,,,"Pipe A can fill an empty tank in 12 hours. Pipe B can fill the same tank in 18 hours. Pipe C can empty the full tank in x hours. When the tank is 1/3 full, all three pipes are opened simultaneously. It takes 6 hours from this point for the tank to be completely filled. What is the value of x?",24,27,30,36,24,27,30,36,36,MCQ,Arithmetic,Pipes & Cisterns,Medium,"Work and Time, Filling and Emptying Pipes, Combined Rates, Equation solving","Work and Time, Filling and Emptying Pipes, Combined Rates, Equation solving",False,MockSet1_QA,Analyzing,"Rates per hour: Pipe A fills 1/12 of the tank, Pipe B fills 1/18, and Pipe C empties 1/x. The combined rate is (1/12 + 1/18 - 1/x). The tank is 1/3 full, so 2/3 of the tank needs to be filled. Work = Rate * Time. (2/3) = (1/12 + 1/18 - 1/x) * 6. (2/3) / 6 = (3/36 + 2/36 - 1/x). 1/9 = (5/36 - 1/x). 1/x = 5/36 - 1/9 = 5/36 - 4/36 = 1/36. So, x = 36."
Quantitative Aptitude,40,169250478,21,,,The roots of the quadratic equation x^2 - 14x + 35 = 0 are α and β. Find the sum of the coefficients of a quadratic equation whose roots are (α+3) and (β+3).,,,,,,,,,67,TITA,Algebra,Quadratic Equations,Medium,"Roots of quadratic equation, Transformation of roots, Sum of coefficients of polynomial","Roots of quadratic equation, Transformation of roots, Sum of coefficients of polynomial",True,MockSet1_QA,Analyzing,"Given x^2 - 14x + 35 = 0. Sum of roots α+β = 14. Product of roots αβ = 35. The new roots are (α+3) and (β+3). Sum of new roots = (α+3) + (β+3) = (α+β) + 6 = 14 + 6 = 20. Product of new roots = (α+3)(β+3) = αβ + 3(α+β) + 9 = 35 + 3(14) + 9 = 35 + 42 + 9 = 86. The new quadratic equation is X^2 - (Sum of new roots)X + (Product of new roots) = 0, which is X^2 - 20X + 86 = 0. The coefficients are a=1, b=-20, c=86. The sum of the coefficients is 1 + (-20) + 86 = 67."
Quantitative Aptitude,40,238107956,22,,,"A box contains 5 red, 4 blue, and 3 green balls. Three balls are drawn from the box one after another, without replacement. What is the probability that the first ball is red, the second ball is blue, and the third ball is green?",1/22,3/55,1/110,7/132,1/22,3/55,1/110,7/132,1/22,MCQ,Modern Maths,Probability,Easy,"Conditional Probability, Drawing without replacement, Sequential events","Conditional Probability, Drawing without replacement, Sequential events",False,MockSet1_QA,Applying,"Total balls = 5+4+3 = 12. The probability of drawing a red ball first is P(R1) = 5/12. After drawing a red ball, 11 balls remain (4R, 4B, 3G). The probability of drawing a blue ball second is P(B2|R1) = 4/11. After drawing a blue ball, 10 balls remain (4R, 3B, 3G). The probability of drawing a green ball third is P(G3|R1,B2) = 3/10. The total probability for this sequence is the product of these probabilities: P(RBG) = (5/12) * (4/11) * (3/10) = 60/1320 = 6/132 = 1/22."
