SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
Quantitative Ability,40,Q77,11,,,A boat travels 30 km upstream and 44 km downstream in 10 hours. It can travel 40 km upstream and 55 km downstream in 13 hours. What is the speed of the boat in still water (in km/hr)?,,,,,,,,,8,TITA,Arithmetic,"Time, Speed & Distance (Boats & Streams)",Hard,Boats & Streams,"Upstream Speed, Downstream Speed, System of Linear Equations",TRUE,MockSet1_QA,Analysis,"Let speed of boat in still water be u km/hr and speed of stream be v km/hr.
Upstream speed = u-v. Downstream speed = u+v.
Equations from given data:
1. 30/(u-v) + 44/(u+v) = 10
2. 40/(u-v) + 55/(u+v) = 13
Let X = 1/(u-v) and Y = 1/(u+v).
1') 30X + 44Y = 10
2') 40X + 55Y = 13
Multiply (1') by 4: 120X + 176Y = 40. (Eq. 3)
Multiply (2') by 3: 120X + 165Y = 39. (Eq. 4)
Subtract (Eq. 4) from (Eq. 3): 11Y = 1 implies Y = 1/11.
So, u+v = 1/Y = 11.
Substitute Y=1/11 into (1'): 30X + 44(1/11) = 10 implies 30X + 4 = 10 implies 30X = 6 implies X = 1/5.
So, u-v = 1/X = 5.
We have u+v=11 and u-v=5.
Adding these two equations: 2u = 16 implies u = 8.
The speed of the boat in still water is u = 8 km/hr."
Quantitative Ability,40,Q78,12,,,"If log_base_x (4x-3) = 2, find the sum of all possible values of x.",1,3,4,No real solution,A,B,C,D,B,MCQ,Algebra,Logarithms,Medium,Logarithmic Equations,"Logarithmic Equations, Definition of Logarithm, Quadratic Equation from Log Equation",FALSE,MockSet1_QA,Application,"Given log_base_x (4x-3) = 2.
Conditions for logarithm definition: Base x > 0 and x is not equal to 1. Argument 4x-3 > 0 implies x > 3/4.
Combining conditions: x > 3/4 and x is not equal to 1.
Convert to exponential form: x^2 = 4x-3.
x^2 - 4x + 3 = 0.
Factor: (x-1)(x-3) = 0.
Possible values for x are x=1 or x=3.
Check against conditions:
If x=1: Disallowed as base cannot be 1.
If x=3: Satisfies x > 3/4 and x is not equal to 1. So, x=3 is a valid solution.
The only possible value of x is 3. The sum of all possible values is 3."
Quantitative Ability,40,Q79,13,,,"In how many ways can 5 distinct books on Mathematics and 4 distinct books on Physics be arranged on a shelf such that no two Physics books are together, and a specific Mathematics book M1 and a specific Physics book P1 are never adjacent?",,,,,,,,,28800,TITA,Modern Maths,Permutations & Combinations,Hard,Arrangements with Restrictions,"Linear Arrangements, Restrictions (No two together, Not adjacent), Inclusion-Exclusion Principle application",TRUE,MockSet1_QA,Analysis,"Step 1: Total arrangements where no two Physics books are together.
Arrange the 5 distinct Math books: 5! = 120 ways.
This creates 6 gaps: _ M _ M _ M _ M _ M _
Place the 4 distinct Physics books in these 6 distinct gaps: Number of ways = P(6,4) = 6!/(6-4)! = 360 ways.
Total arrangements with no two Physics books together = 120 * 360 = 43200.
Step 2: Subtract arrangements where M1 and P1 are together (while still no two Physics books together).
Case A: M1P1 (M1 is to the left of P1). P1 is placed in the gap immediately to the right of M1.
Arrange the 5 Math books (M1, M_R): 5! ways. The position of M1 is now fixed in these arrangements. P1 takes the slot to its right.
The remaining 3 Physics books (P_R) must be placed in the remaining 5 gaps (the original 6 gaps minus the one P1 took).
Number of ways = 5! * 1 (for P1's position relative to M1) * P(5,3) = 120 * (5*4*3) = 120 * 60 = 7200.
Case B: P1M1 (P1 is to the left of M1). P1 is placed in the gap immediately to the left of M1.
Number of ways = 5! * 1 * P(5,3) = 120 * 60 = 7200.
Total arrangements where M1 and P1 are adjacent AND no two Physics books are together = 7200 + 7200 = 14400.
Required arrangements = (Total with no two P books together) - (Total with M1,P1 adjacent and no two P books together)
= 43200 - 14400 = 28800."
Quantitative Ability,40,Q80,14,,,"The ratio of the present ages of A and B is 7:5. After 10 years, the ratio of their ages will be 9:7. What is A's current age?",25,30,35,40,A,B,C,D,C,MCQ,Arithmetic,"Ratio, Proportion & Variation",Easy,Ratio and Age Problems,"Age Problems, Ratio of Ages, Future Ages",FALSE,MockSet1_QA,Application,"Let A's current age be 7x and B's current age be 5x.
After 10 years: A's age = 7x+10. B's age = 5x+10.
Ratio: (7x+10)/(5x+10) = 9/7.
7(7x+10) = 9(5x+10) => 49x+70 = 45x+90 => 4x = 20 => x=5.
A's current age = 7x = 7*5 = 35 years."
Quantitative Ability,40,Q81,15,,,"A solid toy is in the form of a hemisphere surmounted by a right circular cone. The height of the cone is 1.5 cm and the diameter of the base is 6 cm. If a cylinder circumscribes the toy (meaning the cylinder has the same base radius as the hemisphere/cone and its height is the total height of the toy), find the difference between the volume of the cylinder and the volume of the toy (Use pi = 22/7).",264/7 cm³,396/7 cm³,528/7 cm³,792/7 cm³,A,B,C,D,B,MCQ,Geometry,"Mensuration - 3D (Volume & Surface Area: Cubes, Cuboids, Cylinders, Cones, Spheres, Prisms, Pyramids, Frustum)",Hard,Volume of Combined Solids,"Combined Solids (Hemisphere, Cone, Cylinder), Volume Calculation, Circumscribing Solid",FALSE,MockSet1_QA,Analysis,"Radius r = diameter/2 = 6/2 = 3 cm. Height of cone h_c = 1.5 cm.
Volume of hemisphere V_h = (2/3)pir^3 = (2/3)pi(3^3) = 18pi cm^3.
Volume of cone V_c = (1/3)pir^2h_c = (1/3)pi(3^2)(1.5) = 4.5pi cm^3.
Volume of toy V_toy = V_h + V_c = 18pi + 4.5pi = 22.5pi cm^3.
Cylinder: Radius R_cyl = r = 3 cm. Height H_cyl = r + h_c = 3 + 1.5 = 4.5 cm.
Volume of cylinder V_cyl = piR_cyl^2H_cyl = pi(3^2)(4.5) = 40.5pi cm^3.
Difference = V_cyl - V_toy = 40.5pi - 22.5pi = 18*pi cm^3.
Using pi = 22/7: Difference = 18 * (22/7) = 396/7 cm^3."
Quantitative Ability,40,Q82,16,,,Find the number of integer solutions for the inequality x^2 - 5*|x| + 6 <= 0.,0,2,4,Infinitely many,A,B,C,D,C,MCQ,Algebra,Inequalities (Linear & Quadratic),Hard,Absolute Value Inequalities,"Absolute Value Inequality, Quadratic Inequality with Modulus, Integer Solutions",FALSE,MockSet1_QA,Analysis,"Inequality: x^2 - 5*|x| + 6 <= 0. Let y = |x|. Then y^2 = x^2.
y^2 - 5y + 6 <= 0.
Factor: (y-2)(y-3) <= 0. This holds for 2 <= y <= 3.
Substitute y = |x|: 2 <= |x| <= 3.
This means:
1. |x| >= 2 => x >= 2 or x <= -2.
2. |x| <= 3 => -3 <= x <= 3.
Combining: The interval is [-3, -2] union [2, 3].
Integer solutions: x = -3, -2, 2, 3. There are 4 solutions."
Quantitative Ability,40,Q83,17,,,"Find the smallest natural number which when divided by 5, 6, 7 leaves remainders 2, 3, 4 respectively, but is exactly divisible by 9.",,,,,,,,,207,TITA,Algebra,Number Systems,Medium,Remainders and LCM,"Remainders, LCM, Chinese Remainder Theorem (Implicit), Divisibility",TRUE,MockSet1_QA,Application,"N = 5a+2, N = 6b+3, N = 7c+4.
N+3 = 5a+5 = 5(a+1).
N+3 = 6b+6 = 6(b+1).
N+3 = 7c+7 = 7(c+1).
So N+3 is a multiple of LCM(5,6,7) = 210.
N+3 = 210k => N = 210k-3.
N is divisible by 9: 210k-3 is divisible by 9.
210k-3 = 0 (mod 9).
210 = 23*9 + 3, so 210 = 3 (mod 9).
3k - 3 = 0 (mod 9).
3(k-1) is a multiple of 9. So k-1 must be a multiple of 3.
k-1 = 3m. Smallest natural N means smallest k (k=1,2,3...).
If m=0, k-1=0 => k=1.
N = 210(1)-3 = 207.
Check: 207/9 = 23. Divisible by 9."
Quantitative Ability,40,Q84,18,,,A merchant has 120 kg of tea. He sells one-third of it at a profit of 10%. He sells another 40 kg at a profit of 25%. At what approximate percentage profit must he sell the remaining tea so as to make an overall profit of 15% on the whole transaction?,8%,9%,10%,11%,A,B,C,D,C,MCQ,Arithmetic,"Profit, Loss & Discount",Hard,Weighted Profit,"Fractional Sales, Weighted Profit, Overall Profit Calculation",FALSE,MockSet1_QA,Analysis,"Total tea = 120 kg. Let CP per kg = C. Total CP = 120C.
Overall profit = 15%. Total SP = 120C * 1.15 = 138C.
Part 1: 40 kg (1/3 of 120). Profit 10%. SP1 = 40C * 1.10 = 44C.
Part 2: 40 kg. Profit 25%. SP2 = 40C * 1.25 = 50C.
Part 3: Remaining tea = 120-40-40 = 40 kg. CP3 = 40C. Let profit be P%. SP3 = 40C(1+P/100).
Total SP = SP1 + SP2 + SP3: 138C = 44C + 50C + 40C(1+P/100).
138C = 94C + 40C(1+P/100).
Divide by C: 138 = 94 + 40(1+P/100).
44 = 40(1+P/100).
44/40 = 1.1 = 1+P/100.
P/100 = 0.1 => P=10. Profit on remaining tea = 10%."
Quantitative Ability,40,Q85,19,,,"The sum of the first 10 terms of an arithmetic progression is 155, and the sum of the first 20 terms is 610. Find the 15th term of the progression.",38,41,44,47,A,B,C,D,C,MCQ,Algebra,"Sequences & Series (AP, GP, HP, Special Series)",Medium,Arithmetic Progression,"Arithmetic Progression, Sum of AP, Finding nth term of AP",FALSE,MockSet1_QA,Application,"Sum of AP: S_n = (n/2)(2a + (n-1)d).
S_10 = 5(2a+9d) = 155 => 2a+9d = 31. (1)
S_20 = 10(2a+19d) = 610 => 2a+19d = 61. (2)
(2)-(1): 10d = 30 => d=3.
In (1): 2a+9(3)=31 => 2a+27=31 => 2a=4 => a=2.
T_15 = a + 14d = 2 + 14(3) = 2+42 = 44."
Quantitative Ability,40,Q86,20,,,"Ajay sold an article to Bhuvan at a profit of 20%. Bhuvan sold it to Chetan at a loss of 10%. Chetan sold it to Dinesh for Rs. 1296, making a profit of 20%. What was the cost price of the article for Ajay?",Rs. 1000,Rs. 1050,Rs. 1100,Rs. 1125,A,B,C,D,A,MCQ,Arithmetic,"Profit, Loss & Discount",Hard,Chain Transactions,"Chain Transactions, Profit Percentage, Loss Percentage, Cost Price Calculation",FALSE,MockSet1_QA,Analysis,"CP_Ajay.
CP_Bhuvan = 1.2 * CP_Ajay.
CP_Chetan = 0.9 * CP_Bhuvan = 0.9 * 1.2 * CP_Ajay = 1.08 * CP_Ajay.
SP_Chetan = 1.2 * CP_Chetan (20% profit).
1296 = 1.2 * CP_Chetan => CP_Chetan = 1296/1.2 = 1080.
1080 = 1.08 * CP_Ajay => CP_Ajay = 1080/1.08 = 1000."
Quantitative Ability,40,Q87,21,,,"In a triangle ABC, the measure of angle A is 40°. If the bisectors of angle B and angle C meet at point O, then the measure of angle BOC is:",70°,100°,110°,140°,A,B,C,D,C,MCQ,Geometry,"Triangles (Properties, Congruence, Similarity)",Easy,Angle Bisector Properties,"Angle Bisectors, Angle Sum Property of Triangle, Incenter related angle",FALSE,MockSet1_QA,Application,"In triangle ABC, Angle A + Angle B + Angle C = 180 degrees.
Angle A = 40 degrees. So, Angle B + Angle C = 140 degrees.
O is the meeting point of bisectors of Angle B and Angle C.
In triangle BOC, Angle OBC = (Angle B)/2, Angle OCB = (Angle C)/2.
Angle BOC + Angle OBC + Angle OCB = 180 degrees.
Angle BOC + (Angle B)/2 + (Angle C)/2 = 180 degrees.
Angle BOC + (Angle B + Angle C)/2 = 180 degrees.
Angle BOC + 140/2 = 180 degrees.
Angle BOC + 70 = 180 degrees => Angle BOC = 110 degrees."
Quantitative Ability,40,Q88,22,,,"A vessel contains a mixture of three liquids A, B, and C in the ratio 2:3:5. 20 litres of the mixture is drawn off and replaced with 10 litres of liquid A. If the ratio of A to B in the new mixture becomes 1:1, what was the initial quantity of liquid C in the vessel (in litres)?",,,,,,,,,60,TITA,Arithmetic,Mixtures & Alligations,Hard,Mixtures with Replacement,"Mixtures of multiple liquids, Drawing off and Replacement, Ratio manipulation",TRUE,MockSet1_QA,Analysis,"Initial ratio A:B:C = 2:3:5. Let quantities be 2k, 3k, 5k. Total = 10k.
20 litres drawn off.
A removed = (2/10)*20 = 4L. B removed = (3/10)*20 = 6L. C removed = (5/10)*20 = 10L.
Remaining: A_rem = 2k-4, B_rem = 3k-6, C_rem = 5k-10.
10 litres of A added.
New A = (2k-4)+10 = 2k+6.
New B = 3k-6.
New C = 5k-10.
New ratio A:B = 1:1.
(2k+6)/(3k-6) = 1/1.
2k+6 = 3k-6 => k=12.
Initial quantity of C = 5k = 5 * 12 = 60 litres."
