SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
QA,40,Q165,11,,,"In triangle ABC, D is a point on BC such that AD is the angle bisector of ∠A. If AB = 12 cm, AC = 18 cm, and the area of triangle ABD is 40 cm², find the area of triangle ABC in cm².",,,,,,,,,100,TITA,Geometry,"Triangles (Properties, Congruence, Similarity)",Easy,"Angle Bisector Theorem, Ratio of Areas","Angle Bisector Theorem, Ratio of Areas (triangles with same height)",True,MockSet_CAT_Final_CleanV4,Understanding,"AD is the angle bisector of ∠A.
The ratio of areas of triangles ABD and ADC, which share a common vertex A and whose bases BD and DC are on the same line BC, is equal to the ratio of their bases BD/DC.
Area(ΔABD) / Area(ΔADC) = BD/DC.
By Angle Bisector Theorem, BD/DC = AB/AC.
So, Area(ΔABD) / Area(ΔADC) = AB/AC = 12/18 = 2/3.
Given Area(ΔABD) = 40 cm².
40 / Area(ΔADC) = 2/3.
Area(ΔADC) = (40 × 3) / 2 = 20 × 3 = 60 cm².
Area(ΔABC) = Area(ΔABD) + Area(ΔADC) = 40 + 60 = 100 cm².
Answer: 100."
QA,40,Q166,12,,,"A trader marks his goods at 50% above the cost price. He then offers a discount such that he makes a net profit of 20%. If he had offered twice this discount percentage on the marked price, what would have been his profit or loss percentage?",10% Profit,5% Profit,10% Loss,"No profit, no loss",A,B,C,D,C,MCQ,Arithmetic,"Profit, Loss & Discount",Medium,"Markup, Discount, Profit/Loss Calculation","Markup, Discount for Target Profit, Effect of Changing Discount",False,MockSet_CAT_Final_CleanV4,Applying,"Let Cost Price (CP) = 100.
Marks up by 50% => Marked Price (MP) = 100 + 50 = 150.
Makes a net profit of 20% => Selling Price (SP) = 100 + 20 = 120.
Discount given = MP - SP = 150 - 120 = 30.
Discount percentage = (Discount / MP) × 100 = (30 / 150) × 100 = (1/5) × 100 = 20%.
If he had offered twice this discount percentage:
New discount percentage = 2 × 20% = 40%.
New discount amount = 40% of MP = 0.40 × 150 = 60.
New SP = MP - New discount amount = 150 - 60 = 90.
Original CP = 100, New SP = 90.
Since New SP < CP, it's a loss. Loss = 100 - 90 = 10.
Loss percentage = (Loss / CP) × 100 = (10 / 100) × 100 = 10%.
The correct option is (C)."
QA,40,Q167,13,,,"If logₓ(x²-x-1) = 0 and logᵧ(x) = 1/2, find the value of y. (x and y are positive real numbers, x≠1, y≠1).",,,,,,,,,4,TITA,Algebra,Logarithms,Easy,Logarithm Definition and Properties,"Logarithmic Equations, Definition of Logarithm, Basic Properties",True,MockSet_CAT_Final_CleanV4,Understanding,"Equation 1: logₓ(x²-x-1) = 0.
For the logarithm to be defined: base x > 0 and x ≠ 1. Argument x²-x-1 > 0.
From logₓ(x²-x-1) = 0, we have x²-x-1 = x⁰ = 1.
x²-x-2 = 0.
Factoring: (x-2)(x+1) = 0.
Possible values for x are x=2 or x=-1.
Since x > 0, we must have x=2.
Check argument condition for x=2: x²-x-1 = 2²-2-1 = 4-2-1 = 1 > 0. This is satisfied.
So, x=2.
Equation 2: logᵧ(x) = 1/2. Substitute x=2:
logᵧ(2) = 1/2.
For the logarithm to be defined: base y > 0 and y ≠ 1. Argument 2 > 0 (satisfied).
From the definition of logarithm: y^(1/2) = 2.
√y = 2.
Squaring both sides: y = 4.
This satisfies y > 0 and y ≠ 1.
Answer: 4."
QA,40,Q168,14,,,"The average score of 30 students in a class test is 65. Later it was found that the score of one student was misread as 87 instead of 57, and the score of another student was misread as 42 instead of 72. Furthermore, the marks of 5 students, whose average score was 60, were not included at all in the initial calculation. What is the correct average score of all 35 students in the class, rounded to two decimal places?",63.86,64.00,64.14,64.29,A,B,C,D,D,MCQ,Arithmetic,Averages & Weighted Averages,Medium,"Correcting Averages, Adding new data","Correcting Incorrect Averages, Multiple Misreads, Addition of New Data",False,MockSet_CAT_Final_CleanV4,Applying,"Initial sum for 30 students = 30 × 65 = 1950.
Score misread as 87 instead of 57: Correction = 57 - 87 = -30.
Score misread as 42 instead of 72: Correction = 72 - 42 = +30.
Net correction for these two misreads = -30 + 30 = 0.
So, the sum of scores for these 30 students, correctly read, is 1950 + 0 = 1950.
5 students not included, their average score was 60.
Sum of scores for these 5 students = 5 × 60 = 300.
Total correct sum for all (30+5)=35 students = 1950 + 300 = 2250.
Correct average for all 35 students = Total sum / Total students = 2250 / 35.
2250 / 35 = (5 × 450) / (5 × 7) = 450 / 7.
450/7 ≈ 64.2857...
Rounded to two decimal places, the average is 64.29.
The correct option is (D)."
QA,40,Q169,15,,,"How many distinct 6-digit numbers can be formed using the digits 1, 1, 2, 2, 2, 3 such that all the '1's appear before all the '2's, and all the '2's appear before the '3'? (e.g., 112223 is one such number)",1,3,6,10,A,B,C,D,A,MCQ,Modern Maths,Permutations & Combinations,Easy,Arrangement with Strict Ordering Constraint,"Arrangements with Identical Items, Strict Relative Positioning Constraint",False,MockSet_CAT_Final_CleanV4,Understanding,"The digits are 1, 1, 2, 2, 2, 3.
The condition ""all the '1's appear before all the '2's, and all the '2's appear before the '3'"" means the structure of the number must be (block of 1s) followed by (block of 2s) followed by (block of 3s).
Since there are two '1's, three '2's, and one '3', the only number that can be formed under this condition is 112223.
There is only 1 such distinct number.
The correct option is (A)."
QA,40,Q170,16,,,"Pipes A, B and C are attached to a cistern. A and B can fill it in 20 and 30 minutes respectively, while C can empty it in 15 minutes. Pipes A and B are kept open for 8 minutes. Then pipe A is closed and pipe C is opened along with B. After how many minutes from the moment C was opened will the cistern be empty?",,,,,,,,,20,TITA,Arithmetic,Pipes & Cisterns,Medium,"Work-Rate, Pipes & Cisterns, Staged Work","Work Done in Stages, Inlet and Outlet Pipes, Calculating Time to Empty",True,MockSet_CAT_Final_CleanV4,Applying,"Let tank capacity be LCM(20, 30, 15) = 60 units.
Rate of A = 60/20 = +3 units/min.
Rate of B = 60/30 = +2 units/min.
Rate of C = 60/15 = -4 units/min (emptying).
Pipes A and B are open for 8 minutes.
Combined rate (A+B) = 3 + 2 = 5 units/min.
Work done in 8 minutes = 5 units/min × 8 min = 40 units.
So, 40 units of water are in the cistern.
Then pipe A is closed, and pipe C is opened along with B.
Combined rate (B+C) = Rate B + Rate C = 2 + (-4) = -2 units/min.
Since the rate is negative, the cistern will empty.
Amount of water to be emptied = 40 units.
Time to empty = Amount / |Net Rate| = 40 units / 2 units/min = 20 minutes.
Answer: 20."
QA,40,Q171,17,,,The solution set for the inequality |x² - 4x - 1| > 4 is:,"(-∞, -1) ∪ (1, 3) ∪ (5, ∞)","(-1, 1) ∪ (3, 5)","(-∞, -1) ∪ (5, ∞)","(-∞, 1) ∪ (3, ∞)",A,B,C,D,A,MCQ,Algebra,Inequalities (Linear & Quadratic),Hard,Modulus Inequalities with Quadratic Expressions,"Modulus Inequalities, Quadratic Expression inside Modulus, Case Analysis",False,MockSet_CAT_Final_CleanV4,Analyzing,"|x² - 4x - 1| > 4.
This implies two separate inequalities:
1.	x² - 4x - 1 > 4
x² - 4x - 5 > 0
(x-5)(x+1) > 0
This holds when x < -1 or x > 5.
2.	x² - 4x - 1 < -4
x² - 4x + 3 < 0
(x-1)(x-3) < 0
This holds when 1 < x < 3.
The solution set is the union of the solutions from Case 1 and Case 2:
(-∞, -1) ∪ (1, 3) ∪ (5, ∞).
The correct option is (A)."
QA,40,Q172,18,,,A certain sum of money doubles itself in 6 years at simple interest. In how many years will it become 5 times itself at a rate of interest that is 50% higher than the original rate?,12 years,15 years,16 years,18 years,A,B,C,D,C,MCQ,Arithmetic,Simple Interest,Medium,"Simple Interest Time Calculation, Rate Change","SI N-tupling time, Rate Change",False,MockSet_CAT_Final_CleanV4,Applying,"Let Principal = P. Sum doubles (Amount = 2P) in 6 years at SI.
SI earned = 2P - P = P.
Using SI = (P×R×T)/100:
P = (P × R × 6) / 100 => 1 = 6R/100 => R = 100/6 = 50/3 %.
New rate R' = R + 50% of R = R × (1 + 0.50) = R × 1.5.
R' = (50/3) × (3/2) = 25%.
We want sum to become 5 times (Amount = 5P).
New SI = 5P - P = 4P.
Let new time be T'.
4P = (P × R' × T') / 100.
4P = (P × 25 × T') / 100.
4 = (25 T') / 100.
4 = T' / 4.
T' = 16 years.
The correct option is (C)."
QA,40,Q173,19,,,The sum of the first 'n' terms of a sequence is given by S_n = 2n³ - n² + 4n. Find the value of the 5th term of this sequence.,,,,,,,,,117,TITA,Algebra,"Sequences & Series (AP, GP, HP, Special Series)",Medium,Finding nth term from Sum of n terms,"Sum of n terms given as polynomial (non-quadratic), Finding nth term (Tn=Sn-Sn-1)",True,MockSet_CAT_Final_CleanV4,Applying,"S_n = 2n³ - n² + 4n.
The nth term T_n = S_n - S_(n-1) for n > 1.
We need T₅.
S₅ = 2(5³) - (5)² + 4(5) = 2(125) - 25 + 20 = 250 - 25 + 20 = 245.
S₄ = 2(4³) - (4)² + 4(4) = 2(64) - 16 + 16 = 128.
T₅ = S₅ - S₄ = 245 - 128 = 117.
Answer: 117."
QA,40,Q174,20,,,"A regular pyramid has a square base of side length 10 cm. Its slant height (the altitude of its triangular faces) is 13 cm. This pyramid is cut by a plane parallel to its base, midway between the base and the apex (i.e., the height of the frustum is half the height of the original pyramid). What is the total surface area of the frustum formed?",320 cm²,330 cm²,360 cm²,390 cm²,A,B,C,D,A,MCQ,Geometry,"Mensuration - 3D (Volume & Surface Area: Cubes, Cuboids, Cylinders, Cones, Spheres, Prisms, Pyramids, Frustum)",Hard,"Frustum of a Pyramid, Total Surface Area, Similar Solids","Frustum of a Pyramid, Total Surface Area, Similar Solids, Properties of Regular Pyramid",False,MockSet_CAT_Final_CleanV4,Analyzing,"Regular pyramid with square base: side a = 10 cm. Slant height L = 13 cm.
Height of pyramid H = √(L² - (a/2)²) = √(13² - 5²) = √(169 - 25) = √144 = 12 cm.
The pyramid is cut midway, so height of small removed pyramid h_s = H/2 = 12/2 = 6 cm.
By similarity, side of base of small pyramid a_s = a/2 = 10/2 = 5 cm.
Slant height of small pyramid L_s = L/2 = 13/2 = 6.5 cm.
TSA of frustum = Area(Bottom Base) + Area(Top Base) + LSA(Frustum).
Area(Bottom Base) = a² = 10² = 100 cm².
Area(Top Base) = a_s² = 5² = 25 cm².
LSA(Frustum) = LSA(Big Pyramid) - LSA(Small Pyramid).
LSA(Big Pyramid) = (1/2) × Perimeter of Base × Slant Height L = (1/2) × (4 × 10) × 13 = 20 × 13 = 260 cm².
LSA(Small Pyramid) = (1/2) × Perimeter of Base × Slant Height L_s = (1/2) × (4 × 5) × 6.5 = 10 × 6.5 = 65 cm².
LSA(Frustum) = 260 - 65 = 195 cm².
TSA(Frustum) = 100 + 25 + 195 = 320 cm².
The correct option is (A)."
QA,40,Q175,21,,,"Boat A starts from point P downstream. Simultaneously, Boat B starts from point Q (which is 60 km downstream from P) also in the downstream direction. The speed of Boat A in still water is 15 km/hr and the speed of Boat B in still water is 10 km/hr. The speed of the stream is 5 km/hr. After how much time will Boat A overtake Boat B?",6 hours,8 hours,10 hours,12 hours,A,B,C,D,D,MCQ,Arithmetic,"Time, Speed & Distance (Boats & Streams)",Medium,Relative Speed in Boats & Streams,"Two Boats in a Stream (Same Direction), Overtaking, Relative Speed",False,MockSet_CAT_Final_CleanV4,Applying,"Speed of Boat A in still water S_A = 15 km/hr.
Speed of Boat B in still water S_B = 10 km/hr.
Speed of stream S_S = 5 km/hr.
Both boats move downstream.
Effective downstream speed of A = S_A + S_S = 15 + 5 = 20 km/hr.
Effective downstream speed of B = S_B + S_S = 10 + 5 = 15 km/hr.
Boat A starts at P. Boat B starts at Q, 60 km downstream from P.
Since Boat A is faster than Boat B (20 km/hr > 15 km/hr), A will eventually overtake B.
Relative speed of A with respect to B = Speed_A_downstream - Speed_B_downstream
= 20 - 15 = 5 km/hr.
Initial distance between A and B = 60 km.
Time to overtake = Initial Distance / Relative Speed = 60 km / 5 km/hr = 12 hours.
The correct option is (D)."
QA,40,Q176,22,,,"Find the number of ways to distribute 10 identical chocolates among 4 children such that each child gets at least one chocolate, but no child gets more than 4 chocolates.",,,,,,,,,44,TITA,Modern Maths,Permutations & Combinations,Hard,Distribution of Identical Items with Upper and Lower Bound Constraints,"Distribution of Identical Items, Upper and Lower Bound Constraints, Inclusion-Exclusion",True,MockSet_CAT_Final_CleanV4,Analyzing,"Distribute N=10 identical chocolates among k=4 children.
Condition 1: Each child gets at least one: x₁ + x₂ + x₃ + x₄ = 10, where xᵢ ≥ 1.
Let yᵢ = xᵢ - 1, so yᵢ ≥ 0.
(y₁+1) + (y₂+1) + (y₃+1) + (y₄+1) = 10 => y₁ + y₂ + y₃ + y₄ = 6.
Number of non-negative solutions = C(N'+k-1, k-1) = C(6+4-1, 4-1) = C(9,3).
C(9,3) = (9×8×7)/(3×2×1) = 3×4×7 = 84.
Condition 2: No child gets more than 4 chocolates: xᵢ ≤ 4. This means yᵢ ≤ 3.
We use inclusion-exclusion. Total ways (with xᵢ≥1) is 84.
Subtract cases where at least one child gets > 4 (i.e., xᵢ ≥ 5, so yᵢ ≥ 4).
Let child 1 get at least 5: y₁ ≥ 4. Let y₁ = y'₁ + 4.
(y'₁+4) + y₂ + y₃ + y₄ = 6 => y'₁ + y₂ + y₃ + y₄ = 2.
Number of solutions for this = C(2+4-1, 4-1) = C(5,3) = 10.
There are C(4,1) = 4 ways to choose which child gets at least 5. So, 4 × 10 = 40 cases to subtract.
Can two children get at least 5? x₁≥5, x₂≥5. Then x₁+x₂≥10. Since x₃≥1, x₄≥1, sum x₁+x₂+x₃+x₄ ≥ 10+1+1 = 12. But sum is 10. So, two children cannot simultaneously get ≥ 5 chocolates.
So, number of ways = Total ways (xᵢ≥1) - Ways where (at least one xᵢ≥5).
= 84 - 40 = 44.
Answer: 44."
