SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
Quantitative Aptitude,,100000011,11,,,"In triangle ABC, the median AD has length 9 cm. The median BE has length 12 cm. If AD is perpendicular to BE, find the area of triangle ABC in cm².",,,,,,,,,72,TITA,Geometry,"Triangles (Properties, Congruence, Similarity)",Medium,"Triangles (Properties, Congruence, Similarity)","Triangle_Median_Properties, PerpendicularMedians_AreaRelation, CentroidProperties",TRUE,MockSet_CAT_Adv4_Final_CleanV2,,"Let G be the centroid. AD and BE are medians. AD ⊥ BE.
G divides medians in 2:1. AG = (2/3)AD = (2/3)*9 = 6 cm. GD = 3 cm.
BG = (2/3)BE = (2/3)*12 = 8 cm. GE = 4 cm.
Since AD ⊥ BE, they intersect at G at 90°.
Consider ΔAGB. It's a right-angled triangle with legs AG=6 and BG=8.
Area(ΔAGB) = (1/2) × AG × BG = (1/2) × 6 × 8 = 24 cm².
The centroid divides the triangle into 3 triangles of equal area (AGB, BGC, CGA).
Area(ΔABC) = 3 * Area(ΔAGB) = 3 * 24 = 72 cm².
Answer: 72."
Quantitative Aptitude,,100000012,12,,,"A trader sells two articles, P and Q. Article P is sold at a 25% profit and Article Q at a 15% loss, resulting in an overall no profit, no loss. If the total cost price of P and Q is Rs. 4000, what is the cost price of Article P?",Rs. 1500,Rs. 1800,Rs. 2200,Rs. 2500,A,B,C,D,A,MCQ,Arithmetic,"Profit, Loss & Discount",Medium,"Profit, Loss & Discount","ProfitLoss_MultipleArticles_OverallProfitLoss_Amount, SystemOfLinearEquations",FALSE,MockSet_CAT_Adv4_Final_CleanV2,,"Let the cost price of Article P be `CP_P` and Article Q be `CP_Q`.
Given `CP_P + CP_Q = 4000`.
The profit on P is 25% of `CP_P`. The loss on Q is 15% of `CP_Q`.
The overall result is no profit, no loss, which means Total Profit = Total Loss.
Profit on P = Loss on Q
`0.25 * CP_P = 0.15 * CP_Q`
Substitute `CP_Q = 4000 - CP_P`:
`0.25 * CP_P = 0.15 * (4000 - CP_P)`
`0.25 * CP_P = 600 - 0.15 * CP_P`
`0.25 * CP_P + 0.15 * CP_P = 600`
`0.40 * CP_P = 600`
`CP_P = 600 / 0.4 = 1500`.
The cost price of Article P is Rs. 1500.
The correct option is (A)."
Quantitative Aptitude,,100000013,13,,,"If (log₃x)(logₓ2x)(log₂ₓy) = logₓx², find the value of y. (x > 0, x ≠ 1, 2x ≠ 1).",,,,,,,,,9,TITA,Algebra,Logarithms,Medium,Logarithms,"Logarithm_Equation_ChangeOfBase, Logarithm_Properties_ProductRule",TRUE,MockSet_CAT_Adv4_Final_CleanV2,,"(log₃x)(logₓ2x)(log₂ₓy) = logₓx².
Using log_b(a) = log(a)/log(b) and log_b(b^n) = n:
(logx/log3) * (log2x/logx) * (logy/log2x) = 2. (Since logₓx² = 2logₓx = 2, for x≠1)
Cancel terms: (logy/log3) = 2.
This means log₃y = 2.
By definition of logarithm, y = 3².
y = 9.
Answer: 9."
Quantitative Aptitude,,100000014,14,,,"The average age of a committee of 11 members is 45 years. Three members, whose average age was 40 years, resigned. They were replaced by three new members whose ages are in the ratio 3:4:5. If the average age of the new committee so formed is 45 years, what is the age of the youngest new member in years?",24,27,30,33,A,B,C,D,C,MCQ,Arithmetic,Averages & Weighted Averages,Medium,Averages & Weighted Averages,"Average_ReplacementOfElements_ValueChange, Average_Group_RatioAges",FALSE,MockSet_CAT_Adv4_Final_CleanV2,,"Initial total age of 11 members = 11 × 45 = 495 years.
Sum of ages of 3 members who resigned = 3 × 40 = 120 years.
Sum of ages of remaining 8 members = 495 - 120 = 375 years.
Ages of the 3 new members are 3k, 4k, 5k. Sum of their ages = 12k.
The new committee has 11 members. The new average age is 45 years.
New total age = 11 × 45 = 495 years.
New total age = (Sum of ages of 8 members) + (Sum of ages of 3 new members)
495 = 375 + 12k
12k = 495 - 375 = 120
k = 10.
The ages of the new members are 3k=30, 4k=40, 5k=50.
The age of the youngest new member is 30 years.
The correct option is (C)."
Quantitative Aptitude,,100000015,15,,,"How many 5-digit numbers can be formed using the digits 0, 1, 2, 3, 4, 5 (without repetition) such that the number formed is divisible by 3, and the digits at the odd positions (1st, 3rd, 5th from left) are all odd, and digits at even positions are all even?",6,8,10,12,A,B,C,D,D,MCQ,Modern Maths,Permutations & Combinations,Hard,Permutations & Combinations,"P&C_NumberFormation_MultipleConstraints_Divisibility, P&C_NumberFormation_PositionalConstraints_OddEven, Casework",FALSE,MockSet_CAT_Adv4_Final_CleanV2,,"5-digit number. Digits {0,1,2,3,4,5} no repetition.
Odd positions (O1, O3, O5) must be odd digits. Even positions (E2, E4) must be even digits.
Available odd digits: {1,3,5}. Available even digits: {0,2,4}.
Condition: Divisible by 3. Sum of the 5 chosen digits must be divisible by 3.
Sum of all available digits = 0+1+2+3+4+5 = 15 (which is divisible by 3).
To get a 5-digit sum divisible by 3, the digit NOT chosen must be divisible by 3.
The digit to be left out must be either 0 or 3.
Case 1: Digit 3 is NOT chosen. Digits used: {0,1,2,4,5}.
Odd digits for O1,O3,O5: {1,5}. We need 3 odd digits, but only have 2. This case is impossible.
Case 2: Digit 0 is NOT chosen. Digits used: {1,2,3,4,5}. Sum = 15 (divisible by 3).
Odd digits for O1,O3,O5: {1,3,5}. These can be arranged in 3! = 6 ways.
Even digits for E2,E4: {2,4}. These can be arranged in 2! = 2 ways.
Number of such numbers = (Ways to arrange odd digits) × (Ways to arrange even digits) = 6 × 2 = 12.
The correct option is (D)."
Quantitative Aptitude,,100000016,16,,,"Three pipes A, B, and C are connected to a tank. A and B are inlet pipes, and C is an outlet pipe. A alone can fill the tank in 10 hours. B alone can fill the tank in 15 hours. When A, B, and C are all opened simultaneously, the tank gets filled in 12 hours. If pipes A and C are opened together for 5 hours, and then A is closed and B is opened along with C, and the tank continues to fill, in how many more hours will the tank be completely filled? (If the tank starts emptying under the new conditions or cannot be filled, enter -1).",,,,,,,,,-1,TITA,Arithmetic,Pipes & Cisterns,Hard,Pipes & Cisterns,"PipesCisterns_MultipleInletOutlet_Sequential, FindingOutletRate, WorkDoneInStages, ConditionalOutcome",TRUE,MockSet_CAT_Adv4_Final_CleanV2,,"A=10h, B=15h. Let tank capacity = LCM(10,15,12) = 60 units.
Rate A = +60/10 = +6 units/hr.
Rate B = +60/15 = +4 units/hr.
A, B, C together fill in 12h. Rate (A+B+C) = 60/12 = +5 units/hr.
(Rate A + Rate B + Rate C) = 5 => 6 + 4 + Rate C = 5 => 10 + Rate C = 5 => Rate C = -5 units/hr (outlet).
Pipes A and C are opened for 5 hours.
Combined rate (A+C) = Rate A + Rate C = 6 + (-5) = +1 unit/hr.
Work done in 5 hours = 1 unit/hr × 5 hr = 5 units filled.
Remaining capacity to fill = 60 - 5 = 55 units.
Then A is closed, B is opened along with C.
New combined rate (B+C) = Rate B + Rate C = 4 + (-5) = -1 unit/hr.
Since the rate is negative, the tank will start emptying. As per instructions, the answer is -1.
Answer: -1."
Quantitative Aptitude,,100000017,17,,,"Find the number of integer pairs (x, y) that satisfy the equation |x - |y-3|| = 2, given that 0 ≤ y ≤ 5 and |x| ≤ 4.",6,7,8,11,A,B,C,D,D,MCQ,Algebra,Inequalities & Modulus,Medium,Inequalities & Modulus,"Modulus_Equation_Nested, IntegerSolutions_Bounds, CaseAnalysis",FALSE,MockSet_CAT_Adv4_Final_CleanV2,,"|x - |y-3|| = 2.
Constraints: 0 ≤ y ≤ 5 and -4 ≤ x ≤ 4. x, y are integers.
Case 1: y-3 ≥ 0 => y ≥ 3. So y ∈ {3,4,5}.
Then |y-3| = y-3. The equation becomes |x - (y-3)| = 2 => |x-y+3| = 2.
This means x-y+3 = 2 (i.e., x-y = -1) OR x-y+3 = -2 (i.e., x-y = -5).
If y=3: x-3=-1 => x=2 (Valid); x-3=-5 => x=-2 (Valid). Pairs: (2,3), (-2,3).
If y=4: x-4=-1 => x=3 (Valid); x-4=-5 => x=-1 (Valid). Pairs: (3,4), (-1,4).
If y=5: x-5=-1 => x=4 (Valid); x-5=-5 => x=0 (Valid). Pairs: (4,5), (0,5).
Total pairs from Case 1 = 6.
Case 2: y-3 < 0 => y < 3. So y ∈ {0,1,2}.
Then |y-3| = -(y-3) = 3-y. The equation becomes |x - (3-y)| = 2 => |x+y-3| = 2.
This means x+y-3 = 2 (i.e., x+y = 5) OR x+y-3 = -2 (i.e., x+y = 1).
If y=0: x+0=5 => x=5 (Invalid); x+0=1 => x=1 (Valid). Pair: (1,0).
If y=1: x+1=5 => x=4 (Valid); x+1=1 => x=0 (Valid). Pairs: (4,1), (0,1).
If y=2: x+2=5 => x=3 (Valid); x+2=1 => x=-1 (Valid). Pairs: (3,2), (-1,2).
Total pairs from Case 2 = 1+2+2 = 5.
Total number of integer pairs = 6 + 5 = 11.
The correct option is (D)."
Quantitative Aptitude,,100000018,18,,,"A sum of Rs. 16,000 is lent out in two parts. The first part is lent at 8% simple interest per annum and the second part at 12% simple interest per annum. If the total annual interest received is Rs. 1560, but if the rates of interest had been interchanged, the total annual interest would have been Rs. 1640. What is the amount lent at 12% initially?",Rs. 6000,Rs. 7000,Rs. 8000,Rs. 9000,A,B,C,D,B,MCQ,Arithmetic,Simple Interest,Medium,Simple Interest,"SI_SplitPrincipal_DifferentRatesTimes, SystemOfLinearEquations",FALSE,MockSet_CAT_Adv4_Final_CleanV2,,"Let the two parts be P₁ and P₂.
Scenario 1: Total SI = 1560.
(P₁ × 8 × 1)/100 + (P₂ × 12 × 1)/100 = 1560
8P₁ + 12P₂ = 156000 => 2P₁ + 3P₂ = 39000 (1)

Scenario 2 (rates interchanged): Total SI = 1640.
(P₁ × 12 × 1)/100 + (P₂ × 8 × 1)/100 = 1640
12P₁ + 8P₂ = 164000 => 3P₁ + 2P₂ = 41000 (2)

We now have a system of two linear equations.
Multiply equation (1) by 3: 6P₁ + 9P₂ = 117000
Multiply equation (2) by 2: 6P₁ + 4P₂ = 82000

Subtract the new second equation from the new first:
(6P₁ + 9P₂) - (6P₁ + 4P₂) = 117000 - 82000
5P₂ = 35000 => P₂ = 7000.

Substitute P₂=7000 into equation (1):
2P₁ + 3(7000) = 39000
2P₁ + 21000 = 39000 => 2P₁ = 18000 => P₁ = 9000.

The amount lent at 12% initially was P₂. So, P₂ = Rs. 7000.
Check against the question's premise: P₁ + P₂ = 9000 + 7000 = 16,000. This matches the total sum given in the question.
The correct option is (B)."
Quantitative Aptitude,,100000019,19,,,"The nth term of a sequence is given by T_n = an² + bn + c. If T₁ = 7, T₂ = 13, and the sum of the first three terms (S₃) is 39, find the value of T₅.",,,,,,,,,31,TITA,Algebra,"Sequences & Series (AP, GP, HP, Special Series)",Medium,"Sequences & Series (AP, GP, HP, Special Series)","Series_Sum_NthTermPolynomial, FindingNthTerm_FromTn_Sn_Relation, SystemOfEquations_Coefficients",TRUE,MockSet_CAT_Adv4_Final_CleanV2,,"T_n = an² + bn + c.
T₁ = a(1)² + b(1) + c = a+b+c = 7. (1)
T₂ = a(2)² + b(2) + c = 4a+2b+c = 13. (2)
S₃ = T₁+T₂+T₃ = 39. So T₃ = 39 - (T₁+T₂) = 39 - (7+13) = 19.
T₃ = a(3)² + b(3) + c = 9a+3b+c = 19. (3)
From (1), c = 7-a-b. Substitute into (2):
4a+2b+(7-a-b) = 13 => 3a+b+7=13 => 3a+b=6. (4)
Substitute c into (3):
9a+3b+(7-a-b) = 19 => 8a+2b+7=19 => 8a+2b=12 => 4a+b=6. (5)
Subtract (4) from (5): (4a+b) - (3a+b) = 6 - 6 => a=0.
If a=0, then from 3a+b=6, b=6.
From c=7-a-b, c=7-0-6=1.
So, T_n = 0n² + 6n + 1 = 6n+1.
We need T₅ = 6(5)+1 = 30+1 = 31.
Answer: 31."
Quantitative Aptitude,,100000020,20,,,"A right circular cone is cut by two planes parallel to its base. The first cut is at 1/3rd of the height from the apex, and the second cut is at 2/3rd of the height from the apex. This divides the cone into three parts: a small cone at the top (Part 1), a middle frustum (Part 2), and a bottom frustum (Part 3). If the volume of Part 2 is 140 cm³, what is the volume of Part 3?",300 cm³,330 cm³,360 cm³,380 cm³,A,B,C,D,D,MCQ,Geometry,"Mensuration - 3D (Volume & Surface Area: Cubes, Cuboids, Cylinders, Cones, Spheres, Prisms, Pyramids, Frustum)",Hard,"Mensuration - 3D (Volume & Surface Area: Cubes, Cuboids, Cylinders, Cones, Spheres, Prisms, Pyramids, Frustum)","Mensuration3D_Cone_Frustum_VolumeRatios, SimilarSolids_VolumeScaling",FALSE,MockSet_CAT_Adv4_Final_CleanV2,,"Let H be height of original cone. The volumes of cones are proportional to the cube of their heights.
The heights of the three cones (the small top cone, the cone up to the middle cut, and the full cone) are in the ratio H/3 : 2H/3 : H, or 1:2:3.
Their volumes are in the ratio 1³ : 2³ : 3³ = 1 : 8 : 27.
Let the volumes of the three parts be V₁, V₂, and V₃.
Volume of Part 1 (top cone) = 1k.
Volume of cone up to 2nd cut = 8k. So, Volume of Part 2 = 8k - 1k = 7k.
Volume of original cone = 27k. So, Volume of Part 3 = 27k - 8k = 19k.
The ratio of volumes of Part 1 : Part 2 : Part 3 is 1k : 7k : 19k.
Given Volume of Part 2 = 140 cm³.
7k = 140 => k = 20.
Volume of Part 3 = 19k = 19 × 20 = 380 cm³.
The correct option is (D)."
Quantitative Aptitude,,100000021,21,,,"A garrison of 100 men has provisions for 12 days at a consumption rate of R₁ kg per man per day. After 10 days, 20 men leave. For how many more days will the remaining food last if the consumption rate per man remains R₁?",2 days,2.5 days,3 days,3.5 days,A,B,C,D,B,MCQ,Arithmetic,Time & Work,Medium,Time & Work,"ChainRule_FoodProvision_FluctuatingNumbersRates, WorkEquivalency",FALSE,MockSet_CAT_Adv4_Final_CleanV2,,"Total provisions = Man-days × Rate = 100 men × 12 days × R₁ = 1200 R₁ units of food.
Food consumed in first 10 days = 100 men × 10 days × R₁ = 1000 R₁ units.
Remaining food = 1200 R₁ - 1000 R₁ = 200 R₁ units.
Number of men remaining = 100 - 20 = 80 men.
Let the remaining food last for D' more days.
Remaining Food = (Remaining Men) × (Remaining Days) × Rate
200 R₁ = 80 × D' × R₁
80 D' = 200.
D' = 200 / 80 = 20 / 8 = 2.5 days.
The correct option is (B)."
