"SectionName","SectionTimeLimitMinutes","QuestionUniqueID","QuestionNumberInSection","PassageOrSetID","PassageOrSetContent","QuestionPrompt","OptionAText","OptionBText","OptionCText","OptionDText","OptionAValue","OptionBValue","OptionCValue","OptionDValue","CorrectAnswerValue","QuestionType","Topic","SubTopic","DifficultyLevelPredicted","ConceptTested","DetailedTags","IsTITA","SetID","CognitiveSkillLevel","SolutionExplanation"
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q11","11","CATMOCKDLR001_Set3_ProjectPerformance","Five distinct projects (P1 to P5) were undertaken by teams at Innovate University. Each project team consisted of exactly three students. Each project was evaluated on two criteria: Innovation Score (IS) and Execution Score (ES), both integers out of 50. The Project Impact Score (PIS) for a project is the sum of its IS and ES. PIS scores are categorized as: High (>80), Medium (61-80 inclusive), or Low (<=60). All IS and ES values are positive integers.
Partial Score Data:
Project	IS	ES	PIS	PIS Category
P1	40	E1	P1S	?
P2	I2	E2	P2S	Medium
P3	45	E3	P3S	?
P4	I4	30	55	Low
P5	50	40	P5S	High
Additional Information:
1.	The average Project Impact Score (PIS) across all five projects was 72.
2.	Exactly two projects were categorized as 'High' impact, and exactly two projects were categorized as 'Medium' impact.
3.	For exactly two projects, the Innovation Score (IS) was greater than the Execution Score (ES). One of these was P5.
4.	No project had its IS equal to its ES. All IS and ES values (which are positive integers) across all projects were multiples of 5.
5.	The Execution Score for P1 was 5 points higher than its Innovation Score. The Innovation Score for P2 was 30.
6.	The Project Impact Score for P3 was the same as that for P2.
7.	The Innovation Score for P4 was 25.","What was the Project Impact Score for Project P2 (P2S)?","60","65","70","75","60","65","70","75","65","MCQ","Data Interpretation","Table Analysis, Equation Solving from Clues","Moderate","Logical deduction with arithmetic constraints (sum, average).","derived value calculation, sum constraints","False","CATMOCKDLR001_Set3_ProjectPerformance","Analyzing","From Clue 1, the total PIS = 72 * 5 = 360. We can find the PIS for P1 (40+45=85), P4 (55), and P5 (50+40=90). Let P2S = x. From Clue 6, P3S = x. So, 360 = P1S + P2S + P3S + P4S + P5S => 360 = 85 + x + x + 55 + 90. This gives 360 = 230 + 2x, so 2x = 130, and x = 65. Thus, P2S = 65."
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q12","12","CATMOCKDLR001_Set3_ProjectPerformance","Five distinct projects (P1 to P5) were undertaken by teams at Innovate University. Each project team consisted of exactly three students. Each project was evaluated on two criteria: Innovation Score (IS) and Execution Score (ES), both integers out of 50. The Project Impact Score (PIS) for a project is the sum of its IS and ES. PIS scores are categorized as: High (>80), Medium (61-80 inclusive), or Low (<=60). All IS and ES values are positive integers.
Partial Score Data:
Project	IS	ES	PIS	PIS Category
P1	40	E1	P1S	?
P2	I2	E2	P2S	Medium
P3	45	E3	P3S	?
P4	I4	30	55	Low
P5	50	40	P5S	High
Additional Information:
1.	The average Project Impact Score (PIS) across all five projects was 72.
2.	Exactly two projects were categorized as 'High' impact, and exactly two projects were categorized as 'Medium' impact.
3.	For exactly two projects, the Innovation Score (IS) was greater than the Execution Score (ES). One of these was P5.
4.	No project had its IS equal to its ES. All IS and ES values (which are positive integers) across all projects were multiples of 5.
5.	The Execution Score for P1 was 5 points higher than its Innovation Score. The Innovation Score for P2 was 30.
6.	The Project Impact Score for P3 was the same as that for P2.
7.	The Innovation Score for P4 was 25.","Which PIS Category did Project P3 fall into?","High","Medium","Low","Cannot be determined","High","Medium","Low","Cannot be determined","Medium","MCQ","Data Interpretation","Table Analysis, Category Definition","Easy","Logical deduction with arithmetic constraints (sum, average).","applying definitions, reading derived table","False","CATMOCKDLR001_Set3_ProjectPerformance","Applying","From Clue 6, P3's PIS is the same as P2's PIS. We calculated P2's PIS to be 65. PIS scores are categorized as Medium if they are between 61-80 inclusive. Since 61 <= 65 <= 80, Project P3 falls into the Medium category."
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q13","13","CATMOCKDLR001_Set3_ProjectPerformance","Five distinct projects (P1 to P5) were undertaken by teams at Innovate University. Each project team consisted of exactly three students. Each project was evaluated on two criteria: Innovation Score (IS) and Execution Score (ES), both integers out of 50. The Project Impact Score (PIS) for a project is the sum of its IS and ES. PIS scores are categorized as: High (>80), Medium (61-80 inclusive), or Low (<=60). All IS and ES values are positive integers.
Partial Score Data:
Project	IS	ES	PIS	PIS Category
P1	40	E1	P1S	?
P2	I2	E2	P2S	Medium
P3	45	E3	P3S	?
P4	I4	30	55	Low
P5	50	40	P5S	High
Additional Information:
1.	The average Project Impact Score (PIS) across all five projects was 72.
2.	Exactly two projects were categorized as 'High' impact, and exactly two projects were categorized as 'Medium' impact.
3.	For exactly two projects, the Innovation Score (IS) was greater than the Execution Score (ES). One of these was P5.
4.	No project had its IS equal to its ES. All IS and ES values (which are positive integers) across all projects were multiples of 5.
5.	The Execution Score for P1 was 5 points higher than its Innovation Score. The Innovation Score for P2 was 30.
6.	The Project Impact Score for P3 was the same as that for P2.
7.	The Innovation Score for P4 was 25.","What was the Execution Score for Project P3 (E3)?","15","20","25","30","15","20","25","30","20","MCQ","Data Interpretation","Table Analysis, Equation Solving from Clues","Moderate","Logical deduction with arithmetic constraints (sum, average).","derived value calculation, consistency check","False","CATMOCKDLR001_Set3_ProjectPerformance","Analyzing","We know P3's PIS is 65 and its IS is 45 (from the table). Since PIS = IS + ES, the Execution Score for P3 (E3) is P3S - P3 IS = 65 - 45 = 20."
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q14","14","CATMOCKDLR001_Set3_ProjectPerformance","Five distinct projects (P1 to P5) were undertaken by teams at Innovate University. Each project team consisted of exactly three students. Each project was evaluated on two criteria: Innovation Score (IS) and Execution Score (ES), both integers out of 50. The Project Impact Score (PIS) for a project is the sum of its IS and ES. PIS scores are categorized as: High (>80), Medium (61-80 inclusive), or Low (<=60). All IS and ES values are positive integers.
Partial Score Data:
Project	IS	ES	PIS	PIS Category
P1	40	E1	P1S	?
P2	I2	E2	P2S	Medium
P3	45	E3	P3S	?
P4	I4	30	55	Low
P5	50	40	P5S	High
Additional Information:
1.	The average Project Impact Score (PIS) across all five projects was 72.
2.	Exactly two projects were categorized as 'High' impact, and exactly two projects were categorized as 'Medium' impact.
3.	For exactly two projects, the Innovation Score (IS) was greater than the Execution Score (ES). One of these was P5.
4.	No project had its IS equal to its ES. All IS and ES values (which are positive integers) across all projects were multiples of 5.
5.	The Execution Score for P1 was 5 points higher than its Innovation Score. The Innovation Score for P2 was 30.
6.	The Project Impact Score for P3 was the same as that for P2.
7.	The Innovation Score for P4 was 25.","How many projects had an Execution Score (ES) of 35 or more?","1","2","3","4","1","2","3","4","3","MCQ","Data Interpretation","Table Analysis, Counting","Moderate","Logical deduction with arithmetic constraints (sum, average).","data scanning, condition checking","False","CATMOCKDLR001_Set3_ProjectPerformance","Analyzing","The Execution Scores (ES) for the projects are:
P1: ES = 45
P2: ES = 35
P3: ES = 20
P4: ES = 30
P5: ES = 40
Projects with an ES of 35 or more are P1 (45), P2 (35), and P5 (40). There are 3 such projects."
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q15","15","CATMOCKDLR001_Set4_TournamentStrategy","Four players – Kael, Lyra, Orion, and Vega – participated in a 6-round tournament. In each round, the players formed two disjoint pairs, with each player playing exactly one game. A player never faced the same opponent in two consecutive rounds. All players started with 0 points.
Game outcomes were Win (2 base points for winner, 0 for loser) or Loss. Before each game, one of the two players in a pair could issue a ""Challenge.""
•	If a Challenger won, they received an additional +1 bonus point (total 3 points for the game).
•	If a Challenger lost, their opponent (the winner) received an additional +1 bonus point (total 3 points for the game for the opponent).
•	If no Challenge was issued, the winner received 2 base points and the loser 0.
End-of-Round Points Table (Partial Information):
The table shows each player's total points at the end of certain rounds. Some entries are specific values. 'Min' indicates that the score at the end of this round was the player's minimum score achieved across all six rounds (R1-R6). 'Max' indicates that the score at the end of this round was the player's maximum score achieved across all six rounds (R1-R6). If a specific score is given, it's the score for that round.
Player	R0	R1	R2	R3	R4	R5	R6
Kael	0	Min	3	P3K	5	P5K	Max
Lyra	0	0	P2L	5	Max	7	7
Orion	0	P1O	5	P3O	5	P5O	P6O
Vega	0	0	Min	0	3	Max	P6V
Additional Information:
1.	Kael's score at the end of R1 was 3. Vega's score at the end of R2 was 0, and this was her minimum score for the entire tournament (R1-R6).
2.	Lyra's score at the end of R4 was 7, and this was her maximum score for the entire tournament (R1-R6). Orion's score at the end of R6 was 8. Vega's score at the end of R6 was 5.
3.	Kael and Orion had the same score at the end of R3, which was 5 points. Lyra's score at the end of R2 was 2.
4.	A challenge was issued in exactly one game pair in each of the six rounds. The player who issued the challenge won the game in all six instances where a challenge was made.
5.	Kael played Lyra in Round 1, and Kael won by issuing a challenge. Orion played Vega in Round 1 (this game did not have a challenge).
6.	In Round 6, Kael played Vega (this game did not have a challenge). Lyra played Orion, and Orion won by issuing a challenge.
7.	The total sum of points of all four players at the end of Round 2 was 10. The total sum of points of all four players at the end of Round 5 was 25.","Who did Kael play against in Round 2?","Lyra","Orion","Vega","Cannot be determined","Lyra","Orion","Vega","Cannot be determined","Orion","MCQ","Logical Reasoning","Games and Tournaments, Scheduling","Moderate","State-based reasoning in a tournament setting.","round-wise deduction, pairing constraints, point tracking","False","CATMOCKDLR001_Set4_TournamentStrategy","Analyzing","From Round 1 to Round 2, the scores changed as follows: Kael (3->3) gained +0, Lyra (0->2) gained +2, Orion (2->5) gained +3, Vega (0->0) gained +0. A +3 gain means a challenged win (by Orion) and a +2 gain means a normal win (by Lyra). Kael and Vega both lost. Thus, Orion must have played Kael (and won with a challenge), and Lyra must have played Vega (and won normally). This is consistent with the non-repetition of pairings from R1 (K-L, O-V). So Kael played Orion in R2."
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q16","16","CATMOCKDLR001_Set4_TournamentStrategy","Four players – Kael, Lyra, Orion, and Vega – participated in a 6-round tournament. In each round, the players formed two disjoint pairs, with each player playing exactly one game. A player never faced the same opponent in two consecutive rounds. All players started with 0 points.
Game outcomes were Win (2 base points for winner, 0 for loser) or Loss. Before each game, one of the two players in a pair could issue a ""Challenge.""
•	If a Challenger won, they received an additional +1 bonus point (total 3 points for the game).
•	If a Challenger lost, their opponent (the winner) received an additional +1 bonus point (total 3 for the opponent).
•	If no Challenge was issued, the winner received 2 base points and the loser 0.
End-of-Round Points Table (Partial Information):
The table shows each player's total points at the end of certain rounds. Some entries are specific values. 'Min' indicates that the score at the end of this round was the player's minimum score achieved across all six rounds (R1-R6). 'Max' indicates that the score at the end of this round was the player's maximum score achieved across all six rounds (R1-R6). If a specific score is given, it's the score for that round.
Player	R0	R1	R2	R3	R4	R5	R6
Kael	0	Min	3	P3K	5	P5K	Max
Lyra	0	0	P2L	5	Max	7	7
Orion	0	P1O	5	P3O	5	P5O	P6O
Vega	0	0	Min	0	3	Max	P6V
Additional Information:
1.	Kael's score at the end of R1 was 3. Vega's score at the end of R2 was 0, and this was her minimum score for the entire tournament (R1-R6).
2.	Lyra's score at the end of R4 was 7, and this was her maximum score for the entire tournament (R1-R6). Orion's score at the end of R6 was 8. Vega's score at the end of R6 was 5.
3.	Kael and Orion had the same score at the end of R3, which was 5 points. Lyra's score at the end of R2 was 2.
4.	A challenge was issued in exactly one game pair in each of the six rounds. The player who issued the challenge won the game in all six instances where a challenge was made.
5.	Kael played Lyra in Round 1, and Kael won by issuing a challenge. Orion played Vega in Round 1 (this game did not have a challenge).
6.	In Round 6, Kael played Vega (this game did not have a challenge). Lyra played Orion, and Orion won by issuing a challenge.
7.	The total sum of points of all four players at the end of Round 2 was 10. The total sum of points of all four players at the end of Round 5 was 25.","What was Vega's score at the end of Round 5 (which was also her tournament maximum)?","3","4","5","6","3","4","5","6","5","MCQ","Logical Reasoning","Games and Tournaments, Point Tracking","Easy","State-based reasoning in a tournament setting.","direct extraction from solved schedule","False","CATMOCKDLR001_Set4_TournamentStrategy","Applying","Following the round-by-round score deduction, Vega's score progression was: R0(0) -> R1(0) -> R2(0) -> R3(0) -> R4(3). In Round 5, the pairings were (K-O) and (L-V). Vega beat Lyra in a normal game, gaining +2 points. Her score at the end of Round 5 was 3 + 2 = 5."
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q17","17","CATMOCKDLR001_Set4_TournamentStrategy","Four players – Kael, Lyra, Orion, and Vega – participated in a 6-round tournament. In each round, the players formed two disjoint pairs, with each player playing exactly one game. A player never faced the same opponent in two consecutive rounds. All players started with 0 points.
Game outcomes were Win (2 base points for winner, 0 for loser) or Loss. Before each game, one of the two players in a pair could issue a ""Challenge.""
•	If a Challenger won, they received an additional +1 bonus point (total 3 points for the game).
•	If a Challenger lost, their opponent (the winner) received an additional +1 bonus point (total 3 for the opponent).
•	If no Challenge was issued, the winner received 2 base points and the loser 0.
End-of-Round Points Table (Partial Information):
The table shows each player's total points at the end of certain rounds. Some entries are specific values. 'Min' indicates that the score at the end of this round was the player's minimum score achieved across all six rounds (R1-R6). 'Max' indicates that the score at the end of this round was the player's maximum score achieved across all six rounds (R1-R6). If a specific score is given, it's the score for that round.
Player	R0	R1	R2	R3	R4	R5	R6
Kael	0	Min	3	P3K	5	P5K	Max
Lyra	0	0	P2L	5	Max	7	7
Orion	0	P1O	5	P3O	5	P5O	P6O
Vega	0	0	Min	0	3	Max	P6V
Additional Information:
1.	Kael's score at the end of R1 was 3. Vega's score at the end of R2 was 0, and this was her minimum score for the entire tournament (R1-R6).
2.	Lyra's score at the end of R4 was 7, and this was her maximum score for the entire tournament (R1-R6). Orion's score at the end of R6 was 8. Vega's score at the end of R6 was 5.
3.	Kael and Orion had the same score at the end of R3, which was 5 points. Lyra's score at the end of R2 was 2.
4.	A challenge was issued in exactly one game pair in each of the six rounds. The player who issued the challenge won the game in all six instances where a challenge was made.
5.	Kael played Lyra in Round 1, and Kael won by issuing a challenge. Orion played Vega in Round 1 (this game did not have a challenge).
6.	In Round 6, Kael played Vega (this game did not have a challenge). Lyra played Orion, and Orion won by issuing a challenge.
7.	The total sum of points of all four players at the end of Round 2 was 10. The total sum of points of all four players at the end of Round 5 was 25.","In which round(s) did Orion issue a challenge and win?","Round 2 only","Round 6 only","Round 2 and Round 6","Round 4 only","Round 2 only","Round 6 only","Round 2 and Round 6","Round 4 only","Round 2 and Round 6","MCQ","Logical Reasoning","Games and Tournaments, Rule Application","Moderate","State-based reasoning in a tournament setting.","identifying specific game events, challenge mechanism","False","CATMOCKDLR001_Set4_TournamentStrategy","Analyzing","We track who issued a challenge and won each round based on the +3 point gains:
R1: Kael (+3).
R2: Orion (+3).
R3: Lyra (+3).
R4: Vega (+3).
R5: Kael (+3).
R6: Orion (+3, as given in Clue 6).
Therefore, Orion issued a challenge and won in Round 2 and Round 6."
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q18","18","CATMOCKDLR001_Set4_TournamentStrategy","Four players – Kael, Lyra, Orion, and Vega – participated in a 6-round tournament. In each round, the players formed two disjoint pairs, with each player playing exactly one game. A player never faced the same opponent in two consecutive rounds. All players started with 0 points.
Game outcomes were Win (2 base points for winner, 0 for loser) or Loss. Before each game, one of the two players in a pair could issue a ""Challenge.""
•	If a Challenger won, they received an additional +1 bonus point (total 3 points for the game).
•	If a Challenger lost, their opponent (the winner) received an additional +1 bonus point (total 3 for the opponent).
•	If no Challenge was issued, the winner received 2 base points and the loser 0.
End-of-Round Points Table (Partial Information):
The table shows each player's total points at the end of certain rounds. Some entries are specific values. 'Min' indicates that the score at the end of this round was the player's minimum score achieved across all six rounds (R1-R6). 'Max' indicates that the score at the end of this round was the player's maximum score achieved across all six rounds (R1-R6). If a specific score is given, it's the score for that round.
Player	R0	R1	R2	R3	R4	R5	R6
Kael	0	Min	3	P3K	5	P5K	Max
Lyra	0	0	P2L	5	Max	7	7
Orion	0	P1O	5	P3O	5	P5O	P6O
Vega	0	0	Min	0	3	Max	P6V
Additional Information:
1.	Kael's score at the end of R1 was 3. Vega's score at the end of R2 was 0, and this was her minimum score for the entire tournament (R1-R6).
2.	Lyra's score at the end of R4 was 7, and this was her maximum score for the entire tournament (R1-R6). Orion's score at the end of R6 was 8. Vega's score at the end of R6 was 5.
3.	Kael and Orion had the same score at the end of R3, which was 5 points. Lyra's score at the end of R2 was 2.
4.	A challenge was issued in exactly one game pair in each of the six rounds. The player who issued the challenge won the game in all six instances where a challenge was made.
5.	Kael played Lyra in Round 1, and Kael won by issuing a challenge. Orion played Vega in Round 1 (this game did not have a challenge).
6.	In Round 6, Kael played Vega (this game did not have a challenge). Lyra played Orion, and Orion won by issuing a challenge.
7.	The total sum of points of all four players at the end of Round 2 was 10. The total sum of points of all four players at the end of Round 5 was 25.","What was the highest score achieved by Kael during the tournament (at the end of any round R1-R6)?","7","8","9","10","7","8","9","10","10","MCQ","Logical Reasoning","Games and Tournaments, Extremes","Moderate","State-based reasoning in a tournament setting.","tracking maximum values, overall tournament state","False","CATMOCKDLR001_Set4_TournamentStrategy","Analyzing","Kael's scores at the end of each round were: R1=3, R2=3, R3=5, R4=5, R5=8, R6=10. The highest score Kael achieved was 10, at the end of Round 6."
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q19","19","CATMOCKDLR001_Set5_ArtefactDating","An archaeology team is analyzing five ancient artefacts (A1, A2, A3, A4, A5) discovered at a single excavation site. Each artefact is believed to have originated from one of four possible ancient civilizations (C1: Indus Valley, C2: Mesopotamian, C3: Egyptian, C4: Minoan) and belongs to one of three distinct historical periods (P1: Early Bronze Age, P2: Middle Bronze Age, P3: Late Bronze Age). Each artefact has a unique combination of Civilization and Period. The team uses two primary dating techniques: Carbon Dating (CD) which gives a year range, and Thermoluminescence (TL) which gives a specific estimated year. An artefact's ""Confidence Score"" (CS) for its assigned period is derived from how well the CD range and TL year align with established period timelines.
Established Period Timelines:
•	P1 (Early Bronze Age): 3300 BCE – 2000 BCE (inclusive of 2000 BCE)
•	P2 (Middle Bronze Age): 2000 BCE – 1600 BCE (exclusive of 2000 BCE, inclusive of 1600 BCE)
•	P3 (Late Bronze Age): 1600 BCE – 1200 BCE (exclusive of 1600 BCE, inclusive of 1200 BCE)
Artefact Dating Data & Confidence Score Rules:
•	An artefact is assigned to Period Px if its TL date falls strictly within Px's start and end years (or is equal to the end year if Px is P1, P2, P3; or equal to start year if Px is P1) AND its CD range has a ""substantial overlap"" with Px.
•	""Substantial overlap"" means at least 50% (i.e., >= 50%) of the CD range's length falls within the years of Period Px.
•	Confidence Score (CS) = (Overlap_Years_CD_with_Assigned_Period / Length_of_CD_Range) * 100. CS is rounded to the nearest integer. If the conditions for assignment to any period are not met, the artefact is ""Unclassified"" for period and CS=0.
Artefact Data:
Artefact	Civilization	CD Range (BCE)	TL Date (BCE)	Assigned Period	CS
A1	C1	3100 – 2050	2100	?	?
A2	?	2200 – 1800	1900	P2	50
A3	C3	1750 – 1250	1550	?	?
A4	C2	1600 – 1000	?	P3	67
A5	?	3200 – 3000	3100	P1	100
Additional Information:
1.	No two artefacts are from the same Civilization AND the same Period.
2.	A2 is from Civilization C4 (Minoan).
3.	The TL Date for A4 is 1400 BCE.
4.	The actual properties and data of Artefact A1 (Civilization C1, CD Range 3100-2050 BCE, TL Date 2100 BCE) resulted in it being definitively assigned to Period P1 for the purpose of uniqueness checks with other artefacts.
5.	Exactly two artefacts are from Civilization C3 (Egyptian). One of these is A3. The other C3 artefact is from Period P1.
6.	Artefact A5 is from Civilization C3 (Egyptian).","What is the Confidence Score (CS) for Artefact A1, based on its listed CD Range and TL Date when evaluated against Period P1?","0 (Unclassified for P1)","83","95","100","0 (Unclassified for P1)","83","95","100","100","MCQ","Data Interpretation","Rule-based Calculation, Logical Deduction","Difficult","Application of complex, multi-conditional rules for classification and scoring.","date interpretation, overlap calculation, percentage rule, clue evaluation","False","CATMOCKDLR001_Set5_ArtefactDating","Evaluating","Artefact A1: Civ C1, CD Range 3100–2050 BCE (Length 1050 years), TL Date 2100 BCE. Clue 4 states A1 was definitively assigned to Period P1.
Period P1 is [3300 BCE, 2000 BCE] (i.e., dates X such that X <= 3300 BCE and X >= 2000 BCE). The TL Date 2100 BCE falls within P1.
The CD Range [3100 BCE, 2050 BCE] (i.e., dates Y such that Y <= 3100 BCE and Y >= 2050 BCE) is entirely contained within P1 (as 3300 >= 3100 and 2050 >= 2000).
Thus, the Overlap Length is equal to the CD Range Length, which is 1050 years.
The substantial overlap condition (Overlap Length / CD Range Length >= 0.5) is met: 1050 / 1050 = 1.0 >= 0.5.
Confidence Score (CS) = (Overlap Length / CD Range Length) * 100 = (1050 / 1050) * 100 = 100."
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q20","20","CATMOCKDLR001_Set5_ArtefactDating","An archaeology team is analyzing five ancient artefacts (A1, A2, A3, A4, A5) discovered at a single excavation site. Each artefact is believed to have originated from one of four possible ancient civilizations (C1: Indus Valley, C2: Mesopotamian, C3: Egyptian, C4: Minoan) and belongs to one of three distinct historical periods (P1: Early Bronze Age, P2: Middle Bronze Age, P3: Late Bronze Age). Each artefact has a unique combination of Civilization and Period. The team uses two primary dating techniques: Carbon Dating (CD) which gives a year range, and Thermoluminescence (TL) which gives a specific estimated year. An artefact's ""Confidence Score"" (CS) for its assigned period is derived from how well the CD range and TL year align with established period timelines.
Established Period Timelines:
•	P1 (Early Bronze Age): 3300 BCE – 2000 BCE (inclusive of 2000 BCE)
•	P2 (Middle Bronze Age): 2000 BCE – 1600 BCE (exclusive of 2000 BCE, inclusive of 1600 BCE)
•	P3 (Late Bronze Age): 1600 BCE – 1200 BCE (exclusive of 1600 BCE, inclusive of 1200 BCE)
Artefact Dating Data & Confidence Score Rules:
•	An artefact is assigned to Period Px if its TL date falls strictly within Px's start and end years (or is equal to the end year if Px is P1, P2, P3; or equal to start year if Px is P1) AND its CD range has a ""substantial overlap"" with Px.
•	""Substantial overlap"" means at least 50% (i.e., >= 50%) of the CD range's length falls within the years of Period Px.
•	Confidence Score (CS) = (Overlap_Years_CD_with_Assigned_Period / Length_of_CD_Range) * 100. CS is rounded to the nearest integer. If the conditions for assignment to any period are not met, the artefact is ""Unclassified"" for period and CS=0.
Artefact Data:
Artefact	Civilization	CD Range (BCE)	TL Date (BCE)	Assigned Period	CS
A1	C1	3100 – 2050	2100	?	?
A2	?	2200 – 1800	1900	P2	50
A3	C3	1750 – 1250	1550	?	?
A4	C2	1600 – 1000	?	P3	67
A5	?	3200 – 3000	3100	P1	100
Additional Information:
1.	No two artefacts are from the same Civilization AND the same Period.
2.	A2 is from Civilization C4 (Minoan).
3.	The TL Date for A4 is 1400 BCE.
4.	The actual properties and data of Artefact A1 (Civilization C1, CD Range 3100-2050 BCE, TL Date 2100 BCE) resulted in it being definitively assigned to Period P1 for the purpose of uniqueness checks with other artefacts.
5.	Exactly two artefacts are from Civilization C3 (Egyptian). One of these is A3. The other C3 artefact is from Period P1.
6.	Artefact A5 is from Civilization C3 (Egyptian).","Which Period is Artefact A3 assigned to, based on its listed CD Range and TL Date?","P1 (Early Bronze Age)","P2 (Middle Bronze Age)","P3 (Late Bronze Age)","Unclassified","P1 (Early Bronze Age)","P2 (Middle Bronze Age)","P3 (Late Bronze Age)","Unclassified","P3 (Late Bronze Age)","MCQ","Data Interpretation","Rule-based Calculation, Logical Deduction","Moderate","Application of complex, multi-conditional rules for classification and scoring.","period assignment, date range analysis, overlap rule","False","CATMOCKDLR001_Set5_ArtefactDating","Analyzing","Artefact A3: Civ C3, CD Range 1750–1250 BCE (Length 500 years), TL Date 1550 BCE.
Period P3 is (1600 BCE, 1200 BCE] (i.e., dates X such that X < 1600 BCE and X >= 1200 BCE). The TL Date 1550 BCE falls within P3 (1550 < 1600 and 1550 >= 1200).
The CD Range is [1750 BCE, 1250 BCE]. The overlap between this CD range and P3 is the interval (1600 BCE, 1250 BCE]. The length of this overlap is 1600 - 1250 = 350 years.
The length of A3's CD range is 500 years. For substantial overlap, (Overlap Length / CD Range Length) must be >= 0.5. Here, 350 / 500 = 0.7, which is >= 0.5.
Since both conditions (TL date in period, substantial overlap) are met for P3, Artefact A3 is assigned to Period P3."
"Logical Reasoning and Data Interpretation","","CATMOCKDLR001_Q21","21","CATMOCKDLR001_Set5_ArtefactDating","An archaeology team is analyzing five ancient artefacts (A1, A2, A3, A4, A5) discovered at a single excavation site. Each artefact is believed to have originated from one of four possible ancient civilizations (C1: Indus Valley, C2: Mesopotamian, C3: Egyptian, C4: Minoan) and belongs to one of three distinct historical periods (P1: Early Bronze Age, P2: Middle Bronze Age, P3: Late Bronze Age). Each artefact has a unique combination of Civilization and Period. The team uses two primary dating techniques: Carbon Dating (CD) which gives a year range, and Thermoluminescence (TL) which gives a specific estimated year. An artefact's ""Confidence Score"" (CS) for its assigned period is derived from how well the CD range and TL year align with established period timelines.
Established Period Timelines:
•	P1 (Early Bronze Age): 3300 BCE – 2000 BCE (inclusive of 2000 BCE)
•	P2 (Middle Bronze Age): 2000 BCE – 1600 BCE (exclusive of 2000 BCE, inclusive of 1600 BCE)
•	P3 (Late Bronze Age): 1600 BCE – 1200 BCE (exclusive of 1600 BCE, inclusive of 1200 BCE)
Artefact Dating Data & Confidence Score Rules:
•	An artefact is assigned to Period Px if its TL date falls strictly within Px's start and end years (or is equal to the end year if Px is P1, P2, P3; or equal to start year if Px is P1) AND its CD range has a ""substantial overlap"" with Px.
•	""Substantial overlap"" means at least 50% (i.e., >= 50%) of the CD range's length falls within the years of Period Px.
•	Confidence Score (CS) = (Overlap_Years_CD_with_Assigned_Period / Length_of_CD_Range) * 100. CS is rounded to the nearest integer. If the conditions for assignment to any period are not met, the artefact is ""Unclassified"" for period and CS=0.
Artefact Data:
Artefact	Civilization	CD Range (BCE)	TL Date (BCE)	Assigned Period	CS
A1	C1	3100 – 2050	2100	?	?
A2	?	2200 – 1800	1900	P2	50
A3	C3	1750 – 1250	1550	?	?
A4	C2	1600 – 1000	?	P3	67
A5	?	3200 – 3000	3100	P1	100
Additional Information:
1.	No two artefacts are from the same Civilization AND the same Period.
2.	A2 is from Civilization C4 (Minoan).
3.	The TL Date for A4 is 1400 BCE.
4.	The actual properties and data of Artefact A1 (Civilization C1, CD Range 3100-2050 BCE, TL Date 2100 BCE) resulted in it being definitively assigned to Period P1 for the purpose of uniqueness checks with other artefacts.
5.	Exactly two artefacts are from Civilization C3 (Egyptian). One of these is A3. The other C3 artefact is from Period P1.
6.	Artefact A5 is from Civilization C3 (Egyptian).","Which Artefact ID, other than A3, is from Civilization C3?","A1","A2","A4","A5","A1","A2","A4","A5","A5","MCQ","Logical Reasoning","Constraint Satisfaction, Deductive Reasoning","Moderate","Application of complex, multi-conditional rules for classification and scoring.","multi-clue integration, identification","False","CATMOCKDLR001_Set5_ArtefactDating","Analyzing","Clue 5 states that exactly two artefacts are from Civilization C3, and A3 is one of them. The other C3 artefact is from Period P1.
Clue 6 states that Artefact A5 is from Civilization C3.
We can verify that A5 belongs to Period P1 based on its data (TL 3100 BCE is in P1, and CD range 3200-3000 is fully within P1). This matches Clue 5. Therefore, Artefact A5 is the other C3 artefact."
