SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
Quantitative Aptitude,40,102345611,11,,,"If log₂(x) + logₓ(16) = 5, where x > 1, find the sum of the possible values of x.",18,20,12,10,A,B,C,D,A,MCQ,Algebra,Logarithms,Medium,Logarithms,"System of Logarithmic Equations, Properties of Logarithms",False,MockSet_CAT_QA_003,,"log₂(x) + logₓ(16) = 5.
logₓ(16) = log₂(16) / log₂(x) = 4 / log₂(x).
Let y = log₂(x). Equation becomes y + 4/y = 5.
y² + 4 = 5y => y² - 5y + 4 = 0.
(y-1)(y-4) = 0. So y=1 or y=4.
If y=1: log₂(x) = 1 => x = 2¹ = 2.
If y=4: log₂(x) = 4 => x = 2⁴ = 16.
Both x=2 and x=16 satisfy x > 1.
Sum of possible values of x = 2 + 16 = 18.
The correct option is (A)."
Quantitative Aptitude,40,102345612,12,,,Rohan walks up a moving escalator (moving upwards) in 30 seconds taking 60 steps. Sohan walks up the same moving escalator in 20 seconds taking 80 steps. How many steps are visible on the escalator when it is stationary?,,,,,,,,,120,TITA,Arithmetic,"Time, Speed & Distance (Boats & Streams)",Hard,"Time, Speed & Distance (Boats & Streams)","Upstream and Downstream, System of Linear Equations",True,MockSet_CAT_QA_003,,"Let N be total steps on stationary escalator. Let v_e be escalator speed (steps/sec).
Rohan: N = 60 (steps taken) + 30 (secs) × v_e. (1)
Sohan: N = 80 (steps taken) + 20 (secs) × v_e. (2)
Equating (1) and (2): 60 + 30v_e = 80 + 20v_e.
10v_e = 20 => v_e = 2 steps/sec.
Substitute v_e into (1): N = 60 + 30(2) = 60 + 60 = 120 steps.
The answer is 120."
Quantitative Aptitude,40,102345613,13,,,"In a triangle ABC, the internal bisector of angle A meets BC at D. If AB = 10 cm, AC = 14 cm, and the area of triangle ABD is 50 sq cm, what is the area of triangle ACD?",60 sq cm,65 sq cm,70 sq cm,75 sq cm,A,B,C,D,C,MCQ,Geometry,"Triangles (Properties, Theorems)",Medium,"Triangles (Properties, Theorems)","Angle Bisector Theorem, Area Ratio, Common Altitude",False,MockSet_CAT_QA_003,,"By Angle Bisector Theorem, BD/DC = AB/AC = 10/14 = 5/7.
Triangles ABD and ACD share the same altitude from vertex A to base BC.
Area(ΔABD) / Area(ΔACD) = BD/DC = 5/7.
Given Area(ΔABD) = 50 sq cm.
50 / Area(ΔACD) = 5/7.
Area(ΔACD) = (50 × 7) / 5 = 10 × 7 = 70 sq cm.
The correct option is (C)."
Quantitative Aptitude,40,102345614,14,,,"A number when divided by 7 leaves a remainder of 3, and when divided by 11 leaves a remainder of 5. If the number is between 300 and 400, what is the sum of its digits?",11,12,13,14,A,B,C,D,C,MCQ,Number System,Remainders & Divisibility,Medium,Remainders & Divisibility,"Chinese Remainder Theorem, System of Congruences",False,MockSet_CAT_QA_003,,"N ≡ 3 (mod 7)
N ≡ 5 (mod 11)
N = 11k + 5.
11k + 5 ≡ 3 (mod 7) => 4k + 5 ≡ 3 (mod 7) => 4k ≡ -2 ≡ 5 (mod 7).
Multiply by 2 (inverse of 4 mod 7): 8k ≡ 10 (mod 7) => k ≡ 3 (mod 7).
So k = 7m + 3.
N = 11(7m+3) + 5 = 77m + 33 + 5 = 77m + 38.
We need N between 300 and 400.
If m=4, N=77(4)+38 = 308+38 = 346.
Sum of digits of N = 3+4+6 = 13.
The correct option is (C)."
Quantitative Aptitude,40,102345615,15,,,"Find the number of non-negative integer solutions to the equation x + y + z + w = 6 such that 0 ≤ x ≤ 3, 0 ≤ y ≤ 2, 0 ≤ z ≤ 3, and 0 ≤ w ≤ 1.",,,,,,,,,15,TITA,Modern Maths,Permutations & Combinations,Hard,Permutations & Combinations,"Distribution of Identical Items, Upper and Lower Bounds, Inclusion-Exclusion (or casework)",True,MockSet_CAT_QA_003,,"The problem requires finding the number of non-negative integer solutions to x + y + z + w = 6, subject to the constraints 0 ≤ x ≤ 3, 0 ≤ y ≤ 2, 0 ≤ z ≤ 3, and 0 ≤ w ≤ 1. A casework approach is used based on the variable w.
Case 1: w = 1. Then x + y + z = 5.
Subcase 1.1: y = 0. x + z = 5. Possible (x,z): (2,3), (3,2). (2 solutions)
Subcase 1.2: y = 1. x + z = 4. Possible (x,z): (1,3), (2,2), (3,1). (3 solutions)
Subcase 1.3: y = 2. x + z = 3. Possible (x,z): (0,3), (1,2), (2,1), (3,0). (4 solutions)
Total for w=1: 2+3+4 = 9 solutions.
Case 2: w = 0. Then x + y + z = 6.
Subcase 2.1: y = 0. x + z = 6. Possible (x,z): (3,3). (1 solution)
Subcase 2.2: y = 1. x + z = 5. Possible (x,z): (2,3), (3,2). (2 solutions)
Subcase 2.3: y = 2. x + z = 4. Possible (x,z): (1,3), (2,2), (3,1). (3 solutions)
Total for w=0: 1+2+3 = 6 solutions.
Total number of solutions = 9 + 6 = 15.
The answer is 15."
Quantitative Aptitude,40,102345616,16,,,"The value of a diamond is proportional to the cube of its weight. A diamond weighing 20 grams, valued at Rs. 64,000, breaks into three pieces whose weights are in the ratio 1:2:2. What is the percentage loss in the value of the diamond due to the breakage?",72.5%,75.5%,77.5%,86.4%,A,B,C,D,D,MCQ,Arithmetic,"Ratio, Proportion & Variation",Medium,"Ratio, Proportion & Variation","Direct Variation (Cubic), Proportionality, Percentage Loss",False,MockSet_CAT_QA_003,,"V = kW³. Given W=20g, V=Rs. 64,000.
64000 = k (20)³ = 8000k => k = 8. So V = 8W³.
Weights are in ratio 1:2:2. Let them be u, 2u, 2u. Total original weight = 5u = 20g => u=4g.
Pieces are 4g, 8g, 8g.
Original Value V_orig = 8(20³) = 64000.
New Total Value V_new = 8(4³) + 8(8³) + 8(8³) = 8(64) + 8(512) + 8(512) = 512 + 4096 + 4096 = 8704.
Loss = 64000 - 8704 = 55296.
% Loss = (55296 / 64000) × 100 = (55296 / 640) = 86.4%.
The correct option is (D)."
Quantitative Aptitude,40,102345617,17,,,Find the number of integer solutions to the inequality |x² - 2x - 3| < 3x - 3.,1,2,3,4,A,B,C,D,B,MCQ,Algebra,Inequalities (Linear & Quadratic),Hard,Inequalities (Linear & Quadratic),"Modulus Inequality, Quadratic Inequality, Case Analysis",False,MockSet_CAT_QA_003,,"Inequality: |x² - 2x - 3| < 3x - 3.
For the inequality to hold, the right side must be greater than the non-negative left side. Thus, 3x - 3 > 0, which simplifies to x > 1.
Case 1: x² - 2x - 3 ≥ 0. This is (x-3)(x+1) ≥ 0, so x ≥ 3 or x ≤ -1.
Combined with x > 1, this case applies for x ≥ 3.
The inequality becomes: x² - 2x - 3 < 3x - 3.
x² - 5x < 0 => x(x-5) < 0 => 0 < x < 5.
Intersection with x ≥ 3: Solutions are x such that 3 ≤ x < 5. Integers: 3, 4.
Case 2: x² - 2x - 3 < 0. This is (x-3)(x+1) < 0, so -1 < x < 3.
Combined with x > 1, this case applies for 1 < x < 3.
The inequality becomes: -(x² - 2x - 3) < 3x - 3.
-x² + 2x + 3 < 3x - 3.
0 < x² + x - 6.
0 < (x+3)(x-2). So x > 2 or x < -3.
Intersection with 1 < x < 3: Solutions are x such that 2 < x < 3. No integers here.
Total integer solutions are 3 and 4. Number of solutions = 2.
The correct option is (B)."
Quantitative Aptitude,40,102345618,18,,,"Three pipes A, B, and C are connected to a tank. A and B are inlet pipes that can fill the tank individually in 20 minutes and 30 minutes, respectively. C is an outlet pipe. When all three pipes are opened together, the tank gets filled in 15 minutes. In how many minutes can pipe C alone empty the full tank?",,,,,,,,,60,TITA,Arithmetic,Pipes & Cisterns,Medium,Pipes & Cisterns,"Multiple Pipes (Inlet/Outlet), Combined Work Rate",True,MockSet_CAT_QA_003,,"Let tank capacity be LCM(20,30,15) = 60 units.
Rate A = +60/20 = +3 units/min. Rate B = +60/30 = +2 units/min.
Let Rate C be R_C.
Combined rate (A+B+C) = 3+2+R_C = 5+R_C.
Tank filled in 15 mins means net rate = 60/15 = +4 units/min.
So, 5 + R_C = 4 => R_C = -1 unit/min.
This means pipe C empties at a rate of 1 unit/min.
Time for C alone to empty the full tank (60 units) = 60 units / 1 unit/min = 60 minutes.
The answer is 60."
Quantitative Aptitude,40,102345619,19,,,What is the remainder when (1! × 1 + 2! × 2 + 3! × 3 + ... + 100! × 100) is divided by 13?,0,1,5,12,A,B,C,D,D,MCQ,Number System,Remainders & Divisibility,Hard,Remainders & Divisibility,"Telescoping Series, Factorial Properties, Modular Arithmetic",False,MockSet_CAT_QA_003,,"Let S be the given sum. The general term n! × n can be rewritten as (n+1)! - n!. The sum is therefore a telescoping series:
S = (2!-1!) + (3!-2!) + ... + (101!-100!) = 101! - 1! = 101! - 1.
Remainder when S is divided by 13: (101! - 1) mod 13.
Since 101 ≥ 13, 101! contains 13 as a factor, so 101! ≡ 0 (mod 13).
S ≡ (0 - 1) (mod 13) ≡ -1 (mod 13) ≡ 12 (mod 13).
The correct option is (D)."
Quantitative Aptitude,40,102345620,20,,,"A sum of Rs. 15,500 was lent partly at 5% and partly at 8% simple interest. The total interest received after 3 years was Rs. 3000. What is the ratio of the money lent at 5% to that lent at 8%?",16:15,9:16,13:12,12:13,A,B,C,D,A,MCQ,Arithmetic,Simple Interest,Medium,Simple Interest,"Simple Interest, Alligation, System of Equations",False,MockSet_CAT_QA_003,,"Let P1 be lent at 5%, P2 at 8%. P1+P2 = 15500.
Total SI for 3 years = 3000. SI per year = 1000.
0.05 P1 + 0.08 P2 = 1000 => 5 P1 + 8 P2 = 100000.
Multiply P1+P2=15500 by 5: 5P1+5P2 = 77500.
Subtracting: (5P1+8P2) - (5P1+5P2) = 100000 - 77500.
3P2 = 22500 => P2 = 7500.
P1 = 15500 - 7500 = 8000.
Ratio P1:P2 = 8000:7500 = 80:75 = 16:15.
The correct option is (A)."
Quantitative Aptitude,40,102345621,21,,,"In an examination, 70% of the candidates passed in English, 65% passed in Mathematics, and 15% failed in both subjects. If 315 candidates passed in exactly one subject, what was the total number of candidates who appeared for the examination?",,,,,,,,,900,TITA,Modern Maths,Set Theory & Venn Diagrams,Medium,Set Theory & Venn Diagrams,"Three Sets, Principle of Inclusion-Exclusion, Exactly One/Two Sets",True,MockSet_CAT_QA_003,,"P(E) = 70%, P(M) = 65%. P(Failed in both) = P(E' ∩ M') = 15%.
P(E∪M)' = 15% => P(E∪M) = 100% - 15% = 85% (passed in at least one).
P(E∪M) = P(E) + P(M) - P(E∩M).
85% = 70% + 65% - P(E∩M).
85% = 135% - P(E∩M) => P(E∩M) = 135% - 85% = 50% (passed in both).
Passed in exactly one = P(E only) + P(M only)
= (P(E) - P(E∩M)) + (P(M) - P(E∩M))
= (70% - 50%) + (65% - 50%) = 20% + 15% = 35%.
Let T be total candidates. 35% of T = 315.
0.35 T = 315 => T = 315 / 0.35 = 31500 / 35 = 900.
The answer is 900."
Quantitative Aptitude,40,102345622,22,,,"If (x² + 1/x²) = 7, and x > 0, what is the value of (x³ + 1/x³)?",12,15,18,2√21,A,B,C,D,C,MCQ,Algebra,Basics of Algebra & Identities,Easy,Basics of Algebra & Identities,"Algebraic Manipulation (x+1/x form), Sum of Cubes",False,MockSet_CAT_QA_003,,"Given x² + 1/x² = 7.
First, find x + 1/x.
(x + 1/x)² = x² + 1/x² + 2(x)(1/x) = 7 + 2 = 9.
Since x > 0, x + 1/x = √9 = 3.
Now, x³ + 1/x³ = (x + 1/x)³ - 3(x)(1/x)(x + 1/x).
= (3)³ - 3(1)(3) = 27 - 9 = 18.
The correct option is (C)."
