SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
QA,,Q55,11,,,What is the remainder when N = (1!)^3 + (2!)^3 + (3!)^3 + (4!)^3 + (5!)^3 + ... + (100!)^3 is divided by 36?,0,9,17,25,A,B,C,D,B,MCQ,Algebra,Number Systems,Hard,Finding remainders of a series of factorials using modular arithmetic.,"Factorials, Remainders, Modular arithmetic (mod 36), Sum of series of factorials",FALSE,MockSet1_QA,Analyzing,"We need to find the remainder when N is divided by 36. Let's evaluate the first few terms modulo 36.
(1!)^3 = 1^3 = 1 ≡ 1 (mod 36).
(2!)^3 = 2^3 = 8 ≡ 8 (mod 36).
(3!)^3 = 6^3 = 216. Since 216 = 6 * 36, (3!)^3 ≡ 0 (mod 36).
(4!)^3 = 24^3. Since 24 is a multiple of 6 and 4, 24^2 = 576 = 16 * 36, so 24^2 ≡ 0 (mod 36). Thus, 24^3 ≡ 0 (mod 36).
(5!)^3 = 120^3. 120 is a multiple of 12. 120 = 10*12. 120^2 is divisible by 144, which is 4*36. So 120^2 ≡ 0 (mod 36). Thus, (5!)^3 ≡ 0 (mod 36).
For any n ≥ 6, n! contains 6! = 720 as a factor. Since 720 = 20 * 36, n! is a multiple of 36. Therefore, (n!)^3 will also be a multiple of 36. So, (n!)^3 ≡ 0 (mod 36) for all n ≥ 6.
So, we only need to sum the remainders of the first two terms.
N ≡ (1!)^3 + (2!)^3 + 0 + 0 + ... (mod 36).
N ≡ 1 + 8 (mod 36).
N ≡ 9 (mod 36).
The remainder is 9.
The correct option is (B)."
QA,,Q56,12,,,"The sum of the first 15 terms of an arithmetic progression is 255. If the 5th term of this progression is 11, find its common difference.",,,,,,,,,2,TITA,Algebra,Sequences & Series (AP),Easy,Using formulas for sum and nth term of an AP to solve for the common difference.,"Arithmetic progression, Sum of n terms formula, Nth term formula",TRUE,MockSet1_QA,Applying,"Let the arithmetic progression have first term a and common difference d.
Sum of first n terms: S_n = n/2 * [2a + (n-1)d].
Given S_15 = 255.
255 = 15/2 * [2a + (15-1)d] = 15/2 * [2a + 14d] = 15 * (a+7d).
255 / 15 = a+7d => 17 = a+7d. (1)
Nth term: T_n = a + (n-1)d.
Given T_5 = 11.
11 = a + (5-1)d = a + 4d. (2)
We have a system of two linear equations:
1. a + 7d = 17
2. a + 4d = 11
Subtracting equation (2) from (1): (a+7d) - (a+4d) = 17 - 11.
3d = 6 => d = 2.
The common difference is 2."
QA,,Q57,13,,,"A solution contains 25% acid. When 10 litres of water are added to this solution, the concentration of acid becomes 15%. If, to this new diluted solution, 'x' litres of a 50% acid solution are added, the final acid concentration in the mixture becomes 25%. Find the value of 'x'.",5,6,8,10,A,B,C,D,D,MCQ,Arithmetic,Mixtures & Alligations,Medium,Solving multi-step mixture problems involving dilution and fortification.,"Concentration of solutions, Acid-water mixture, Dilution by adding water, Fortification by adding concentrated solution",FALSE,MockSet1_QA,Applying,"Let the initial volume of the solution be V litres.
Initial amount of acid = 0.25V litres.
When 10 litres of water are added, the new volume becomes V+10 litres. The amount of acid remains 0.25V.
The new concentration is 0.25V / (V+10) = 0.15.
0.25V = 0.15(V+10) => 0.25V = 0.15V + 1.5 => 0.10V = 1.5 => V = 15 litres.
The diluted solution has a volume of 15+10=25 litres and contains 0.25*15 = 3.75 litres of acid.
Now, 'x' litres of a 50% acid solution are added.
Amount of acid added = 0.50x.
Total acid in new mixture = 3.75 + 0.50x.
Total volume of new mixture = 25+x.
Final concentration is 25% or 0.25.
(3.75 + 0.50x) / (25+x) = 0.25.
3.75 + 0.50x = 0.25(25+x) = 6.25 + 0.25x.
0.50x - 0.25x = 6.25 - 3.75.
0.25x = 2.5.
x = 2.5 / 0.25 = 10.
The value of 'x' is 10.
The correct option is (D)."
QA,,Q58,14,,,"If log_12(81) = p, then log_6(27) is equal to:",3p / (p+2),6p / (p+4),3p / (p+4),6p / (4-p),A,B,C,D,B,MCQ,Algebra,Logarithms,Hard,Advanced manipulation of logarithmic expressions using the change of base formula.,"Logarithm properties (power rule, change of base), Algebraic manipulation of log expressions",FALSE,MockSet1_QA,Analyzing,"Given log_12(81) = p => log_12(3^4) = p => 4*log_12(3) = p => log_12(3) = p/4.
Using the change of base formula (to base 3): log_12(3) = log_3(3) / log_3(12) = 1 / log_3(2^2 * 3) = 1 / (2*log_3(2) + 1).
So, 1 / (2*log_3(2) + 1) = p/4.
4 = p(2*log_3(2) + 1) => 4 = 2p*log_3(2) + p => 2p*log_3(2) = 4-p => log_3(2) = (4-p)/(2p).
We need to find log_6(27) = log_6(3^3) = 3*log_6(3).
Using change of base: 3*log_6(3) = 3 * [log_3(3) / log_3(6)] = 3 / log_3(2*3) = 3 / (log_3(2) + log_3(3)) = 3 / (log_3(2) + 1).
Substitute the expression for log_3(2):
log_6(27) = 3 / [((4-p)/(2p)) + 1] = 3 / [(4-p+2p)/(2p)] = 3 / [(4+p)/(2p)] = 6p / (4+p).
The correct option is (B)."
QA,,Q59,15,,,"If the roots of the quadratic equation x^2 - (k+1)x + (k^2-k-2) = 0 are α and β such that α^2 + β^2 = 9, find the sum of all possible real values of k.",1,2,-1,4,A,B,C,D,B,MCQ,Algebra,Quadratic Equations,Medium,"Using Vieta's formulas and the condition on the roots, while checking the discriminant for real roots.","Roots of quadratic equation, Vieta's formulas, Symmetric functions of roots (α^2 + β^2), Discriminant for real roots condition",FALSE,MockSet1_QA,Applying,"From Vieta's formulas: α+β = k+1 and αβ = k^2-k-2.
Given α^2 + β^2 = 9.
We know α^2 + β^2 = (α+β)^2 - 2αβ.
So, 9 = (k+1)^2 - 2(k^2-k-2).
9 = (k^2+2k+1) - (2k^2-2k-4).
9 = -k^2 + 4k + 5.
-k^2 + 4k - 4 = 0 => k^2 - 4k + 4 = 0 => (k-2)^2 = 0.
This gives k=2 as the only possible value from this condition.
We must also ensure the roots α, β are real. The discriminant D_x must be ≥ 0.
D_x = (-(k+1))^2 - 4(k^2-k-2) ≥ 0.
(k^2+2k+1) - 4k^2+4k+8 ≥ 0.
-3k^2 + 6k + 9 ≥ 0.
k^2 - 2k - 3 ≤ 0.
(k-3)(k+1) ≤ 0.
This holds for -1 ≤ k ≤ 3.
Our value k=2 lies within this range, so it is a valid solution.
Since k=2 is the only possible value, the sum of all possible values is 2.
The correct option is (B)."
QA,,Q60,16,,,"Let g(x) = x^2 + 3x - 4. If g(f(x)) = x^2 - x - 2, where f(x) is a linear function of x, find the product of the roots of f(x)=0.",-1,1,-2,2,A,B,C,D,D,MCQ,Algebra,Functions & Graphs,Hard,Analyzing composite functions and finding roots of a component function.,"Composite functions g(f(x)), Finding roots of f(x) using properties of g(x), Quadratic functions",FALSE,MockSet1_QA,Analyzing,"Given g(x) = x^2 + 3x - 4 and g(f(x)) = x^2 - x - 2.
Substituting f(x) into g(x), we get: (f(x))^2 + 3f(x) - 4 = x^2 - x - 2.
We want to find the product of the roots of f(x)=0. Let x be a root of f(x)=0, which means f(x)=0.
Substitute f(x)=0 into the composite function equation:
(0)^2 + 3(0) - 4 = x^2 - x - 2.
-4 = x^2 - x - 2.
x^2 - x + 2 = 0.
The values of x that satisfy this equation are precisely the roots of f(x)=0.
For a quadratic equation Ax^2+Bx+C=0, the product of the roots is C/A.
For x^2 - x + 2 = 0, the product of the roots is 2/1 = 2.
The correct option is (D)."
QA,,Q61,17,,,"In a circle with center O, AB is a chord. A tangent drawn at point A on the circle intersects the line BO extended (through O, away from B) at point T. If ∠OAB = 25°, find the measure of ∠ATB.",20°,25°,30°,40°,A,B,C,D,D,MCQ,Geometry & Mensuration,"Geometry (Circles - Properties, Tangents)",Medium,"Using properties of circles, tangents, and triangles to find angles.","Circle properties, Tangent-radius perpendicularity, Isosceles triangle properties, Angle sum property of triangles",FALSE,MockSet1_QA,Applying,"O is the center. OA and OB are radii, so OA=OB. Thus △OAB is isosceles.
Given ∠OAB = 25°, so ∠OBA = 25°.
In △OAB, ∠AOB = 180° - (25°+25°) = 130°.
AT is tangent at A, so radius OA is perpendicular to tangent AT. Thus, ∠OAT = 90°.
The points are collinear in the order T-O-B. So ∠AOT and ∠AOB are supplementary.
∠AOT = 180° - ∠AOB = 180° - 130° = 50°.
In △AOT, the sum of angles is 180°.
∠ATO + ∠TAO + ∠AOT = 180°.
∠ATO + 90° + 50° = 180°.
∠ATO + 140° = 180°.
∠ATO = 40°. ∠ATB is the same as ∠ATO.
The correct option is (D)."
QA,,Q62,18,,,"A solid metallic sphere of radius 10.5 cm is melted and recast into a number of smaller identical cones, each of radius 3.5 cm and height 7 cm. Find the number of such cones formed.",,,,,,,,,54,TITA,Geometry & Mensuration,"Mensuration - 3D (Volume & Surface Area: Spheres, Cones)",Medium,Applying volume formulas and the principle of conservation of volume.,"Volume of sphere, Volume of cone, Conservation of volume (melting and recasting)",TRUE,MockSet1_QA,Applying,"Radius of sphere R = 10.5 cm = 21/2 cm.
Volume of sphere V_s = (4/3)πR^3 = (4/3)π(21/2)^3 = (4/3)π(9261/8) = 4630.5π cm^3.
Radius of cone r = 3.5 cm = 7/2 cm. Height of cone h = 7 cm.
Volume of one cone V_c = (1/3)πr^2h = (1/3)π(7/2)^2(7) = (1/3)π(49/4)(7) = (343π)/12 cm^3.
Number of cones N = V_s / V_c = (4630.5π) / ((343π)/12) = (4630.5 * 12) / 343 = 55566 / 343 = 162.
Alternate calculation: N = [(4/3)π(21/2)^3] / [(1/3)π(7/2)^2(7)] = [4(21/2)^3] / [(7/2)^2(7)] = [4 * 9261/8] / [49/4 * 7] = [4630.5] / [343/4] = 4630.5 * 4 / 343 = 18522 / 343 = 54.
The number of cones formed is 54."
QA,,Q63,19,,,The price of petrol increased by 25%. By what percentage must a car owner reduce his consumption of petrol so that his expenditure on petrol increases by only 5%?,,,,,,,,,16,TITA,Arithmetic,Percentages,Easy,"Solving problems involving percentage change in price, consumption, and expenditure.","Percentage increase, Expenditure, Consumption adjustment",TRUE,MockSet1_QA,Applying,"Let the initial price be P and initial consumption be C. Initial expenditure E = P * C.
The new price P' = P(1+0.25) = 1.25P.
Let the new consumption be C'. The new expenditure E' = P' * C' = 1.25P * C'.
The expenditure increases by 5%, so E' = E(1+0.05) = 1.05E = 1.05PC.
Equating the expressions for E':
1.25P * C' = 1.05PC.
1.25C' = 1.05C.
C' = (1.05 / 1.25) * C = (105 / 125) * C = (21/25)C.
The reduction in consumption is C - C' = C - (21/25)C = (4/25)C.
Percentage reduction = ((4/25)C / C) * 100% = (4/25) * 100% = 16%.
The percentage reduction is 16."
QA,,Q64,20,,,"P, Q, and R can complete a piece of work in 20, 30, and 60 days respectively. They decide to work in a cycle: P works on day 1, Q on day 2, R on day 3, then P again on day 4, and so on. If they follow this cycle, on which day will the work be completed?",,,,,,,,,30,TITA,Arithmetic,Time & Work,Medium,Solving time and work problems with a cyclic work pattern.,"Work rate, Cyclic work pattern, LCM for work units, Work completion day",TRUE,MockSet1_QA,Applying,"Let the total work be LCM(20, 30, 60) = 60 units.
P's rate = 60/20 = 3 units/day.
Q's rate = 60/30 = 2 units/day.
R's rate = 60/60 = 1 unit/day.
In one 3-day cycle (P, then Q, then R), the work done is 3 + 2 + 1 = 6 units.
Total work to be done = 60 units.
Number of full cycles needed = Total work / Work per cycle = 60 / 6 = 10 cycles.
Each cycle takes 3 days.
Total time taken = 10 cycles * 3 days/cycle = 30 days.
The work will be completed exactly at the end of the 10th cycle, which is on the 30th day.
The work is completed on the 30th day."
QA,,Q65,21,,,"If f(x) is a function such that f(xy) = f(x) + f(y) for all positive real numbers x, y. If f(2) = 3 and f(3) = 5, what is the value of f(72)?",,,,,,,,,19,TITA,Algebra,Functions & Graphs,Medium,Using properties of logarithmic-like functional equations.,"Functional equations, Properties of logarithmic functions, f(xy)=f(x)+f(y)",TRUE,MockSet1_QA,Applying,"The functional equation is f(xy) = f(x)+f(y). This implies f(a*b*c) = f(a)+f(b)+f(c) and f(x^n) = n*f(x).
We need to find f(72).
First, prime factorize 72: 72 = 8 * 9 = 2^3 * 3^2.
So, f(72) = f(2^3 * 3^2).
Using the properties of the function:
f(72) = f(2^3) + f(3^2).
f(72) = 3*f(2) + 2*f(3).
Given f(2)=3 and f(3)=5.
f(72) = 3*(3) + 2*(5) = 9 + 10 = 19.
The value of f(72) is 19."
QA,,Q66,22,,,What is the sum of all three-digit numbers that leave a remainder of 3 when divided by 7?,,,,,,,,,70821,TITA,Algebra,Number Systems,Medium,Finding the sum of an arithmetic progression derived from number properties.,"Arithmetic progression, Three-digit numbers, Remainder properties, Sum of AP",TRUE,MockSet1_QA,Applying,"We are looking for three-digit numbers N such that N = 7k+3 for some integer k.
The smallest three-digit number is 100. To find the first term: 7k+3 ≥ 100 => 7k ≥ 97 => k ≥ 13.85. So, the smallest k is 14. First number = 7(14)+3 = 101.
The largest three-digit number is 999. To find the last term: 7k+3 ≤ 999 => 7k ≤ 996 => k ≤ 142.28. So, the largest k is 142. Last number = 7(142)+3 = 997.
The sequence of numbers is an arithmetic progression: 101, 108, ..., 997.
First term a = 101, last term l = 997, common difference d = 7.
Number of terms n = (last k - first k) + 1 = (142 - 14) + 1 = 129.
The sum of an AP is S_n = n/2 * (a+l).
S_129 = 129/2 * (101+997) = 129/2 * (1098) = 129 * 549 = 70821.
The sum is 70821."
