SectionName,SectionTimeLimitMinutes,QuestionUniqueID,QuestionNumberInSection,PassageOrSetID,PassageOrSetContent,QuestionPrompt,OptionAText,OptionBText,OptionCText,OptionDText,OptionAValue,OptionBValue,OptionCValue,OptionDValue,CorrectAnswerValue,QuestionType,Topic,SubTopic,DifficultyLevelPredicted,ConceptTested,DetailedTags,IsTITA,SetID,CognitiveSkillLevel,SolutionExplanation
QA,40,212233445,11,,,"In triangle ABC, the coordinates of vertices are A(1,5), B(-3,1), and C(5,1). AD is a median to side BC. What is the length of the median AD?",4,sqrt(17),2*sqrt(5),5,A,B,C,D,A,MCQ,Geometry,"Coordinate Geometry (Distance, Section, Slope, Line Equations, Area)",Easy,"median length, midpoint formula, distance formula","median length, midpoint formula, distance formula",FALSE,MockSet5_QA,Applying,"Vertices: A(1,5), B(-3,1), C(5,1).
AD is a median to BC, so D is the midpoint of BC.
Coordinates of D = ((-3 + 5)/2 , (1 + 1)/2) = (1, 1).
Length of median AD is the distance between A(1,5) and D(1,1).
AD = sqrt((1-1)^2 + (5-1)^2) = sqrt(0^2 + 4^2) = sqrt(16) = 4."
QA,40,323344556,12,,,Find the last two digits of 79^84.,,,,,,,,,81,TITA,Number System,"Cyclicity (Unit Digit, Last two digits)",Hard,"last two digits, powers, modulo 100","last two digits, powers, modulo 100, Q-Type 17 (Number Systems PDF)",TRUE,MockSet5_QA,Analyzing,"To find the last two digits of 79^84, we need to calculate 79^84 (mod 100).
79 ≡ -21 (mod 100).
79^2 ≡ (-21)^2 = 441 ≡ 41 (mod 100).
79^4 ≡ 41^2 = 1681 ≡ 81 (mod 100).
79^5 = 79^4 * 79 ≡ 81 * 79 = (80+1)(80-1) = 6400 - 1 = 6399 ≡ -1 (mod 100).
79^10 ≡ (-1)^2 ≡ 1 (mod 100).
Now, we express 84 in terms of 10: 84 = 10 * 8 + 4.
So, 79^84 = 79^(10*8 + 4) = (79^10)^8 * 79^4.
Calculating modulo 100:
(79^10)^8 * 79^4 ≡ (1)^8 * 81 (mod 100) ≡ 81 (mod 100).
The last two digits are 81."
QA,40,434455667,13,,,The sum of the first n terms of a series is given by S_n = 2n^2 + 5n + 3. Which of the following is true for this series?,It is an AP with common difference 4.,It is an AP with first term 10.,The terms T_n for n>1 form an AP.,"It is not an AP, nor do its terms (for n>1) form an AP.",A,B,C,D,C,MCQ,Algebra,"Sequences & Series (AP, GP, HP, Special Series)",Medium,"sum of n terms, identifying AP from S_n, condition for S_n of AP","sum of n terms, identifying AP from S_n, condition for S_n of AP",FALSE,MockSet5_QA,Applying,"S_n = 2n^2 + 5n + 3.
The sum S_n of an AP must be a quadratic expression of the form An² + Bn, with no constant term. The presence of the constant term (+3) means the series itself is not an AP from the very first term.
T_1 = S_1 = 2(1)^2 + 5(1) + 3 = 10.
For n > 1, the nth term T_n is given by S_n - S_(n-1).
T_n = (2n^2 + 5n + 3) - [2(n-1)^2 + 5(n-1) + 3]
= (2n^2 + 5n + 3) - [2(n^2 - 2n + 1) + 5n - 5 + 3]
= (2n^2 + 5n + 3) - (2n^2 - 4n + 2 + 5n - 2)
= (2n^2 + 5n + 3) - (2n^2 + n)
T_n = 4n + 3 (for n > 1).
Let's check the terms for n>1:
T_2 = 4(2) + 3 = 11.
T_3 = 4(3) + 3 = 15.
T_4 = 4(4) + 3 = 19.
The sequence starting from the second term (11, 15, 19, ...) is an AP with a common difference of 4. Therefore, the terms T_n for n>1 form an AP."
QA,40,545566778,14,,,"A solid metallic sphere of radius 10.5 cm is melted and recast into a number of smaller identical cones, each of radius 3.5 cm and height 3 cm. Find the number of cones so formed. (Use pi = 22/7)",122,126,130,134,A,B,C,D,B,MCQ,Geometry,"Mensuration - 3D (Volume & Surface Area: Cylinders, Cones, Spheres, Prisms, Pyramids, Frustum)",Medium,"melting and recasting, sphere to cones, volume equality","melting and recasting, sphere to cones, volume equality, Q-Type 69 (Solids PDF)",FALSE,MockSet5_QA,Applying,"Let N be the number of cones. The total volume remains constant.
Volume of Sphere = N * Volume of one Cone.
N = (Volume of Sphere) / (Volume of one Cone)
N = [(4/3) * π * R³] / [(1/3) * π * r² * h]
Canceling (1/3) and π from the numerator and denominator:
N = (4 * R³) / (r² * h)
Given R = 10.5 cm, r = 3.5 cm, and h = 3 cm.
N = [4 * (10.5)³] / [(3.5)² * 3]
N = (4/3) * (10.5 / 3.5)² * 10.5
N = (4/3) * (3)² * 10.5
N = (4/3) * 9 * 10.5 = 4 * 3 * 10.5 = 12 * 10.5 = 126."
QA,40,656677889,15,,,"A dishonest dealer professes to sell his goods at cost price but uses a weight of 950 grams for a 1 kg weight. Furthermore, he adulterates the goods by adding impurities such that for every 19 kg of pure good, he adds 1 kg of impurity (cost of impurity is negligible). Find his net profit percentage. (Answer to the nearest integer)",,,,,,,,,11,TITA,Arithmetic,"Profit, Loss & Discount",Hard,"dishonest dealer, faulty weight, adulteration, net profit percentage","dishonest dealer, faulty weight, adulteration, net profit percentage, Q-Type 49 (P&L PDF)",TRUE,MockSet5_QA,Analyzing,"Let the cost price (CP) of 1000 gm of pure good be Rs. 1000.
The dealer professes to sell at CP, so his nominal selling price (SP) is Rs. 1000 for 1 kg.
1. Faulty Weight: He gives only 950 gm instead of 1000 gm.
2. Adulteration: For every 19 kg of pure good, he adds 1 kg impurity. So, in a 20 kg mixture, 19 kg is pure. The ratio of pure good to total good is 19/20.
The actual amount of pure good sold is 950 gm * (19/20) = 47.5 * 19 = 902.5 gm.
The cost to the dealer for the goods sold is the cost of 902.5 gm of pure good, which is Rs. 902.5 (since impurity cost is negligible).
Actual CP = Rs. 902.5.
Actual SP = Rs. 1000.
Profit = SP - CP = 1000 - 902.5 = 97.5.
Profit Percentage = (Profit / Actual CP) * 100 = (97.5 / 902.5) * 100.
= 9750 / 902.5 ≈ 10.803%.
Rounding to the nearest integer gives 11%."
QA,40,767788990,16,,,"Let f(x) = x / (x-1). Find f^4(x), where f^n(x) denotes applying the function f, n times.",x,x / (x-1),(x-1) / x,1 - x,A,B,C,D,A,MCQ,Algebra,"Functions (Domain, Range, Types, Graphs, Inverse)",Medium,"iterative function, finding f^n(x), cyclic pattern","iterative function, finding f^n(x), cyclic pattern, Q-Type 56 (Functions PDF)",FALSE,MockSet5_QA,Applying,"f(x) = x / (x-1).
f^2(x) = f(f(x)) = f(x / (x-1))
= [x / (x-1)] / [x / (x-1) - 1]
= [x / (x-1)] / [(x - (x-1)) / (x-1)]
= [x / (x-1)] / [1 / (x-1)] = x.
Since f^2(x) = x (the identity function), the function is cyclic with a period of 2.
f^3(x) = f(f^2(x)) = f(x) = x / (x-1).
f^4(x) = f(f^3(x)) = f(x / (x-1)) = f^2(x) = x.
For any even power n, f^n(x) = x.
Therefore, f^4(x) = x."
QA,40,878899001,17,,,A certain sum of money doubles itself in 5 years at simple interest. In how many years will it become 7 times itself at the same rate of interest?,20 years,25 years,30 years,35 years,A,B,C,D,C,MCQ,Arithmetic,Simple Interest,Easy,"sum doubling, N-tupling time, rate calculation","sum doubling, N-tupling time, rate calculation, Q-Type 54 (SI/CI PDF)",FALSE,MockSet5_QA,Applying,"Let Principal = P, Rate = R% per annum, Time = T years.
Case 1: Sum doubles (Amount = 2P) in T=5 years.
Simple Interest (SI) = Amount - Principal = 2P - P = P.
Using the formula SI = (P * R * T) / 100:
P = (P * R * 5) / 100
1 = 5R / 100 => R = 20%.
Case 2: Sum becomes 7 times itself (Amount = 7P).
The SI required is 7P - P = 6P.
Let the new time be T'.
Using the formula again with R=20%:
6P = (P * 20 * T') / 100
6 = 20T' / 100 => 6 = T' / 5
T' = 30 years."
QA,40,989900112,18,,,Find the number of ways to write 10800 as a product of two co-prime natural numbers.,,,,,,,,,4,TITA,Number System,Number of Factors & Sum of Factors,Medium,"product of two co-prime factors, distinct prime factors count","product of two co-prime factors, distinct prime factors count, Q-Type 6 (Number Systems PDF)",TRUE,MockSet5_QA,Applying,"First, find the prime factorization of 10800.
10800 = 108 * 100 = (27 * 4) * 100 = (3³ * 2²) * (10²) = (3³ * 2²) * (2*5)² = 3³ * 2² * 2² * 5² = 2⁴ * 3³ * 5².
The distinct prime factors are 2, 3, and 5. There are k=3 distinct prime factors.
To write 10800 as a product of two co-prime numbers (say A and B), their prime factors must be disjoint. This means for each distinct prime block (2⁴, 3³, 5²), the entire block must belong to either A or B, but not be split between them.
Let's consider the prime blocks: {2⁴}, {3³}, {5²}.
For the block 2⁴, there are 2 choices (it can be a factor of A or B).
For the block 3³, there are 2 choices.
For the block 5², there are 2 choices.
The total number of ordered pairs (A, B) is 2 * 2 * 2 = 2³ = 8.
Since the question asks for the number of ways to write the number as a product (e.g., A * B is the same as B * A), we are looking for unique pairs, not ordered pairs. We divide the total by 2.
Number of ways = 2³ / 2 = 2^(3-1) = 2² = 4.
The pairs are: (1, 10800), (16, 675), (27, 400), (25, 432)."
QA,40,191011223,19,,,What is the solution set for the inequality |3x - 5| >= 2x + 1?,"(-infinity, 4/5] U [6, infinity)","[4/5, 6]","(-infinity, 4/5]","[6, infinity)",A,B,C,D,A,MCQ,Algebra,Inequalities & Modulus,Hard,"modulus inequality, absolute value, case analysis","modulus inequality, absolute value, case analysis, Q-Type 36 (Inequalities/Modulus PDF)",FALSE,MockSet5_QA,Analyzing,"The inequality is |3x - 5| >= 2x + 1.
First, we consider the sign of the right-hand side.
Case 1: 2x + 1 < 0 (i.e., x < -1/2).
In this case, the LHS is an absolute value (always >= 0) and the RHS is negative. The inequality is always true. So, (-∞, -1/2) is part of the solution.
Case 2: 2x + 1 >= 0 (i.e., x >= -1/2).
Since both sides are non-negative, we can square both sides: (3x - 5)² >= (2x + 1)².
9x² - 30x + 25 >= 4x² + 4x + 1.
5x² - 34x + 24 >= 0.
To find the roots of 5x² - 34x + 24 = 0, we use the quadratic formula: x = [34 ± sqrt(34² - 4*5*24)] / (2*5) = [34 ± sqrt(1156 - 480)] / 10 = [34 ± sqrt(676)] / 10 = [34 ± 26] / 10.
The roots are x = (34+26)/10 = 6 and x = (34-26)/10 = 8/10 = 4/5.
Since the parabola 5x² - 34x + 24 opens upwards, the expression is >= 0 for x <= 4/5 or x >= 6.
Now, we must intersect this with the condition for Case 2 (x >= -1/2).
Intersection of (x <= 4/5 or x >= 6) with (x >= -1/2) is [-1/2, 4/5] U [6, ∞).
Finally, we combine the results from Case 1 and Case 2:
(-∞, -1/2) U [-1/2, 4/5] U [6, ∞).
This simplifies to (-∞, 4/5] U [6, ∞)."
QA,40,202122334,20,,,"In a rectangle ABCD, AB = 16 cm and BC = 12 cm. P is a point on side CD such that AP bisects angle DAB. What is the length of CP in cm?",2,3,4,5,A,B,C,D,C,MCQ,Geometry,"Quadrilaterals & Polygons (Properties, Diagonals)",Medium,"rectangle, angle bisector, isosceles triangle property","rectangle, angle bisector, isosceles triangle property",FALSE,MockSet5_QA,Applying,"In rectangle ABCD, AB || CD and all angles are 90°. So, ∠DAB = 90°.
AP bisects ∠DAB, which means ∠DAP = ∠PAB = 90°/2 = 45°.
Consider the triangle ΔADP. It is a right-angled triangle because ∠D = 90°.
We know ∠DAP = 45°. The sum of angles in a triangle is 180°, so ∠APD = 180° - 90° - 45° = 45°.
Since two angles (∠DAP and ∠APD) are equal, ΔADP is a right-angled isosceles triangle.
Therefore, the sides opposite to the equal angles are equal: AD = DP.
We are given BC = 12 cm. In a rectangle, opposite sides are equal, so AD = BC = 12 cm.
This means DP = 12 cm.
The length of side CD is equal to the length of side AB, so CD = 16 cm.
We need to find the length of CP. CP = CD - DP.
CP = 16 - 12 = 4 cm."
QA,40,313233445,21,,,"Two vessels A and B contain mixtures of milk and water. Vessel A has milk and water in the ratio 5:3. Vessel B has milk and water in the ratio 4:1. Quantities are taken from A and B and mixed to form a new mixture in which milk and water are in the ratio 2:1. If the ratio of the quantity taken from A to the quantity taken from B is a:b (where a and b are coprime integers), find the value of a+b.",,,,,,,,,21,TITA,Arithmetic,Mixtures & Alligations,Hard,"alligation rule, ratio of quantities","alligation rule, ratio of quantities, Q-Type 72 (Averages/Mixtures PDF)",TRUE,MockSet5_QA,Analyzing,"We can use the alligation rule on the fraction of milk (or water) in the mixtures.
Fraction of milk in Vessel A (M_A) = 5 / (5+3) = 5/8.
Fraction of milk in Vessel B (M_B) = 4 / (4+1) = 4/5.
Fraction of milk in the final New Mixture (M_Mix) = 2 / (2+1) = 2/3.
Let Q_A and Q_B be the quantities taken from vessels A and B respectively. By the rule of alligation:
(Q_A / Q_B) = (M_B - M_Mix) / (M_Mix - M_A)
(Q_A / Q_B) = |(2/3 - 4/5)| / |(2/3 - 5/8)|  <-- Note: It should be |M_Mix - M_B| / |M_A - M_Mix|
(Q_A / Q_B) = |(10-12)/15| / |(16-15)/24|
(Q_A / Q_B) = |-2/15| / |1/24|
(Q_A / Q_B) = (2/15) / (1/24)
(Q_A / Q_B) = (2/15) * 24 = 48/15 = 16/5.
The ratio a:b is 16:5. The numbers 16 and 5 are coprime.
We have a=16 and b=5.
The value of a+b = 16 + 5 = 21."
QA,40,424344556,22,,,"A number when successively divided by 5, 4, and 3 leaves remainders 2, 1, and 2 respectively. What is the smallest such positive integer?",47,77,87,97,A,B,C,D,A,MCQ,Number System,Remainders (incl. Remainder Theorem),Medium,"successive division, finding smallest number","successive division, finding smallest number, Q-Type 52 (Number Systems PDF)",FALSE,MockSet5_QA,Applying,"Let the number be N. The process of successive division can be represented as follows:
N = 5 * q1 + 2
q1 = 4 * q2 + 1
q2 = 3 * q3 + 2
To find the smallest such positive integer, we should assume the smallest possible integer value for the final quotient, q3. The smallest non-negative integer is 0.
Let q3 = 0.
Working backwards:
q2 = 3 * (0) + 2 = 2.
q1 = 4 * (2) + 1 = 8 + 1 = 9.
N = 5 * (9) + 2 = 45 + 2 = 47.
Therefore, the smallest such positive integer is 47."
